"cluster","period","temperature_c","or_cumulative","or_low_95","or_high_95","centering_temp_c","temp_lower_bound_c","temp_upper_bound_c"
"cluster_2","2018-2021",2.10745887445887,1.25021889022565,1.15244860988837,1.356283707634,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",2.42538961038961,1.24319640881527,1.14829293011789,1.34594341770659,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",2.74332034632034,1.23622551644731,1.14383020215492,1.33608425851692,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",3.06125108225108,1.22930711932392,1.13908328787698,1.32667734633964,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",3.37918181818182,1.22244209777291,1.13408357072434,1.31768479941296,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",3.69711255411255,1.2156313067759,1.1288699674028,1.30906084552286,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",4.01504329004329,1.20887557650134,1.12348751132121,1.30075336373154,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",4.33297402597402,1.20217571284212,1.11798566389995,1.29270570385132,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",4.65090476190476,1.19553251010119,1.11241648827038,1.2848586817795,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",4.96883549783549,1.18894775025151,1.10682885064785,1.27715929341805,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",5.28676623376623,1.18242491939247,1.10126161739816,1.26956998038623,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",5.60469696969697,1.17596759559483,1.09574751040926,1.26206062322933,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",5.9226277056277,1.1695792729587,1.09031405051952,1.25460703279281,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",6.24055844155844,1.16326336388612,1.08498403453591,1.24719038316398,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",6.55848917748917,1.1570232014526,1.07977604689036,1.23979661574727,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",6.87641991341991,1.15086204187317,1.07470497018717,1.23241585008564,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",7.19435064935065,1.14478306705862,1.06978247146345,1.22504182446675,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",7.51228138528138,1.13878938725827,1.06501745073642,1.21767137959603,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",7.83021212121212,1.1328840437853,1.06041644546714,1.21030399155866,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",8.14814285714285,1.12707001182133,1.05598398936113,1.20294135549864,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",8.46607359307359,1.121350203297,1.05172292696677,1.19558701839914,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",8.78400432900433,1.11572746984555,1.04763468730264,1.18824605757669,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",9.10193506493506,1.11020460582683,1.04371952064067,1.18092480060403,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",9.4198658008658,1.1047843514192,1.03997670289616,1.17363058205219,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",9.73779653679653,1.09946939577717,1.03640471204817,1.16637153246986,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",10.0557272727273,1.09426238025298,1.03300138078569,1.15915639524721,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",10.373658008658,1.08916590168048,1.0297640292482,1.15199436734017,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",10.6915887445887,1.08418251571988,1.0266895813675,1.14489496019532,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",11.0095194805195,1.07931474026256,1.02377466795984,1.13786787757649,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",11.3274502164502,1.07456505889496,1.02101571938558,1.13092290733073,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",11.645380952381,1.06993592442126,1.01840905029629,1.12406982443265,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",11.9633116883117,1.06542976244463,1.01595093872991,1.11731830291128,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",12.2812424242424,1.06104897500723,1.01363770158985,1.1106778344946,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",12.5991731601732,1.05679594428936,1.01146576834611,1.10415765201091,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",12.9171038961039,1.05267303636865,1.00943175461792,1.09776665577262,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",13.2350346320346,1.04868260504023,1.00753253712376,1.09151334134918,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",13.5529653679654,1.04482699569945,1.00576533130314,1.08540572732599,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",13.8708961038961,1.04110854928876,1.00412777270772,1.07945128186155,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",14.1888268398268,1.03752960631088,1.00261800300923,1.07365684711497,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",14.5067575757576,1.03409251091077,1.00123476115918,1.06802856093779,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",14.8246883116883,1.03079961502899,0.999977479842608,1.06257177562754,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",15.142619047619,1.02765328262976,0.998846386881087,1.05729097403789,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",15.4605497835498,1.02465589400712,0.997842610652747,1.05218968393895,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",15.7784805194805,1.02180985017309,0.996968287916275,1.04727039221375,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",16.0964112554113,1.01911757733215,0.996226671678071,1.04253446123653,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",16.414341991342,1.01658153144665,0.995622235977024,1.03798205055584,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",16.7322727272727,1.01420420289827,0.995160773757648,1.03361204772226,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",17.0502034632035,1.01198812125098,0.99484948346248,1.02942201265334,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",17.3681341991342,1.00993586012163,0.994697039718204,1.02540814019973,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",17.6860649350649,1.00805004216435,0.994713643635227,1.02156524544484,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",18.0039956709957,1.00633334417585,0.994911048879539,1.01788677564758,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",18.3219264069264,1.00478850232885,0.995302560845216,1.01436485158332,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",18.6398571428571,1.00341831754177,0.995903007912296,1.01099033939963,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",18.9577878787879,1.00222566099285,0.996728685781488,1.00775295211355,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",19.2757186147186,1.00121347978792,0.997797278014201,1.00464137775967,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",19.5936493506493,1.00038480279138,0.999127757902251,1.00164342922186,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",19.9115800865801,0.999742746630553,0.998746209219866,1.00074027837474,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",20.2295108225108,0.999290521884316,0.995936282989273,1.00265605760503,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",20.5474415584416,0.999031439467624,0.993199851002103,1.00489726819607,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",20.8653722943723,0.998968917224094,0.990522914615377,1.00748693730865,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",21.183303030303,0.999106486739761,0.987891428679261,1.01044886398094,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",21.5012337662338,0.999447800391792,0.985291436680752,1.01380755837386,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",21.8191645021645,0.999996638646853,0.982709185706624,1.01758820600212,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",22.1370952380952,1.00075691762466,0.980131220161554,1.02181665839451,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",22.455025974026,1.00173269694324,0.977544454605983,1.02651945023784,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",22.7729567099567,1.00292818786338,0.974936227182946,1.03172384199666,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",23.0908874458874,1.00434776175077,0.972294335849978,1.03745788630144,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",23.4088181818182,1.00599595887564,0.969607060040309,1.04375051604105,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",23.7267489177489,1.00787749981567,0.966863192445588,1.05063163286346,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",24.0446796536797,1.01000445561869,0.964122285965684,1.05807013821679,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",24.3626103896104,1.01241226660793,0.961671389966201,1.06583039515632,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",24.6805411255411,1.01514156321461,0.959836846058556,1.07363287583454,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",24.9984718614719,1.01823367485425,0.958917488518749,1.08121900895638,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",25.3164025974026,1.02173076479869,0.959154039321919,1.08839009474864,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",25.6343333333333,1.02567598282801,0.960682601383505,1.09506638325204,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",25.9522640692641,1.03011363657741,0.963457987709251,1.10138077404467,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",26.2701948051948,1.03508712472244,0.967121136888007,1.10782953127644,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",26.5881255411255,1.04058671397321,0.970712868552892,1.1154902179383,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",26.9060562770563,1.04654677043198,0.972953164215122,1.12570695382356,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",27.223987012987,1.05289808099488,0.972861972042352,1.13951865816627,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",27.5419177489177,1.05957007809469,0.970054561414821,1.15734598346318,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",27.8598484848485,1.06649058966161,0.964731993791587,1.17898254142745,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",28.1777792207792,1.07358563764683,0.957439167706736,1.20382177817336,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",28.49570995671,NA,NA,NA,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",28.8136406926407,NA,NA,NA,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2018-2021",29.1315714285714,NA,NA,NA,19.7727272727273,-2.34357142857143,29.1315714285714
"cluster_2","2022-2025",-2.47257142857143,NA,NA,NA,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",-2.14629437229437,NA,NA,NA,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",-1.82001731601732,NA,NA,NA,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",-1.49374025974026,NA,NA,NA,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",-1.1674632034632,NA,NA,NA,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",-0.841186147186147,1.27765575545503,1.15938325510521,1.40799362269488,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",-0.514909090909091,1.26877738350094,1.15518997543102,1.39353360323512,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",-0.188632034632036,1.25998111641591,1.15080425538738,1.37951559206764,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",0.13764502164502,1.25127742591078,1.1462158749475,1.36596886399399,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",0.463922077922077,1.24267648155102,1.14141775915817,1.35291818040306,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",0.790199134199133,1.23418815933167,1.13640685852365,1.34038298098039,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",1.11647619047619,1.22582205104738,1.1311850240846,1.32837658635908,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",1.44275324675324,1.21758747441497,1.12575979284701,1.31690549553469,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",1.7690303030303,1.20949348390858,1.12014498742726,1.30596887370557,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",2.09530735930736,1.20154888227008,1.11436103775588,1.29555832227577,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",2.42158441558441,1.19376223265973,1.10843495614078,1.28565799935287,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",2.74786147186147,1.18614187141517,1.10239993821533,1.27624511790337,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",3.07413852813852,1.17869592138967,1.09629461335481,1.26729079772556,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",3.40041558441558,1.1714323058434,1.09016201690945,1.25876119869215,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",3.72669264069264,1.16435876286487,1.08404839104153,1.2506188283326,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",4.05296969696969,1.15748286030272,1.07800193361186,1.24282390422591,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",4.37924675324675,1.15081201119152,1.0720716049098,1.23533566138439,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",4.7055238095238,1.14435348965835,1.06630607569154,1.22811352119882,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",5.03180086580086,1.13811264870062,1.06074918753204,1.22111844756253,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",5.35807792207792,1.13208568480934,1.05542353593754,1.21431629493818,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",5.68435497835497,1.12626606252456,1.05034164023634,1.2076787161453,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",6.01063203463203,1.12064743098997,1.04551210940203,1.20118232327571,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",6.33690909090908,1.11522361645811,1.04094019817628,1.19480803689291,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",6.66318614718614,1.1099886140081,1.03662831371301,1.18854048932406,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",6.9894632034632,1.10493657961856,1.03257646697065,1.18236748950997,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",7.31574025974025,1.10006182257932,1.02878266720467,1.17627955065049,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",7.64201731601731,1.09535879822647,1.02524326187288,1.1702694779582,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",7.96829437229436,1.09082210098613,1.02195322646798,1.16433201166382,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",8.29457142857142,1.08644645771311,1.01890640981211,1.15846351942669,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",8.62084848484847,1.08222672131165,1.01609574061849,1.15266173206086,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",8.94712554112553,1.07815786462588,1.01351340095214,1.14692551668542,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",9.27340259740259,1.07423497458841,1.01115097181159,1.14125468184191,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",9.59967965367964,1.07045324661641,1.00899955553822,1.13564980965763,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",9.9259567099567,1.06680797924467,1.00704987922254,1.13011211069178,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",10.2522337662338,1.06329456898619,1.00529238276243,1.12464329763325,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",10.5785108225108,1.05990850541119,1.00371729476347,1.11924547450159,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",10.9047878787879,1.0566453664359,1.00231469906443,1.11392103842497,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",11.2310649350649,1.05350081381323,1.00107459432601,1.10867259142898,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",11.557341991342,1.05047058881762,0.9999869488319,1.10350285997217,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",11.883619047619,1.0475505081172,0.999041752415011,1.09841462021374,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",12.2098961038961,1.04473645982628,0.998229067227463,1.09341062720389,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",12.5361731601731,1.04202439973215,0.997539078913608,1.08849354635779,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",12.8624502164502,1.0394103476903,0.996962149608876,1.08366588572046,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",13.1887272727273,1.03689038418237,0.996488874062635,1.07892992766348,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",13.5150043290043,1.03446064703187,0.996110140056503,1.07428765878931,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",13.8412813852814,1.03211732827278,0.995817194145243,1.0697406969713,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",14.1675584415584,1.02985667116644,0.995601713567675,1.06529021464358,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",14.4938354978355,1.0276749673626,0.995455884940226,1.06093685769625,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",14.8201125541125,1.02556855420061,0.995372490034891,1.05668065964759,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",15.1463896103896,1.02353381214712,0.995344998536231,1.05252095117679,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",15.4726666666667,1.02156716236681,0.995367667151955,1.04845626562517,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",15.7989437229437,1.01966506442298,0.995435643810109,1.04448424171865,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",16.1252207792208,1.01782401410497,0.995545074918874,1.04060152552427,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",16.4514978354978,1.01604054137971,0.995693212819305,1.03680367450142,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",16.7777748917749,1.01431120846474,0.99587851968234,1.03308506738892,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",17.1040519480519,1.01263260802034,0.996100763276509,1.02943882449513,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",17.430329004329,1.01100136145852,0.996361099381328,1.02585674360996,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",17.756606060606,1.00941411736684,0.996662135284989,1.02232925709385,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",18.0828831168831,1.0078675500451,0.997007968927888,1.018845415575,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",18.4091601731602,1.00635835815313,0.997404198952509,1.01539290298584,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",18.7354372294372,1.00488326346795,0.997857902248538,1.01195808633932,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",19.0617142857143,1.00343900974894,0.99837757749715,1.0085261017281,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",19.3879913419913,1.00202236170938,0.998973055563802,1.00508097568155,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",19.7142683982684,1.00063010409308,0.999655380102697,1.00160577849786,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",20.0405454545454,0.999259040854966,0.998082803811516,1.0004366640896,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",20.3668225108225,0.997905994444241,0.994493766791304,1.00132992986041,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",20.6930995670995,0.996567805189187,0.990820012255617,1.00234894133666,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",21.0193766233766,0.995241330782449,0.987042723777746,1.00350803732854,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",21.3456536796537,0.993923445865846,0.983143125516447,1.0048219741382,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",21.6719307359307,0.992611041713734,0.979102669887603,1.00630578430057,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",21.9982077922078,0.991301026014,0.974903206034764,1.00797465645155,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",22.3244848484848,0.989990322745769,0.970527126069138,1.00984383929569,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",22.6507619047619,0.988675872152944,0.965957487968128,1.01192857072157,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",22.9770389610389,0.987354630812692,0.961178115648481,1.01424403148167,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",23.303316017316,0.986026743492214,0.956180360062715,1.01680475723021,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",23.629593073593,0.984768096031745,0.95111787785507,1.01960884716937,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",23.9558701298701,0.983731496494615,0.946313221845294,1.0226293312361,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",24.2821471861472,0.983072702177464,0.942090760105615,1.0258374019698,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",24.6084242424242,0.982947390667608,0.93875022522417,1.02922539655267,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",24.9347012987013,0.983511883350476,0.936544176981435,1.03283502099098,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",25.2609783549783,0.9849241190902,0.935647484628295,1.03679594751541,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",25.5872554112554,0.987344884539758,0.936111855821487,1.04138187649738,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",25.9135324675324,0.990939312493915,0.937799950615049,1.04708975555171,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",26.2398095238095,0.995878540292497,0.940306636596021,1.05473473058258,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",26.5660865800866,1.00226069151714,0.942843911516505,1.0654218386421,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",26.8923636363636,1.00996950497861,0.944386577806484,1.08010683861683,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",27.2186406926407,1.01885224542588,0.944285355384105,1.09930742025233,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",27.5449177489177,1.02875433727725,0.942386286390902,1.12303786860048,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",27.8711948051948,1.03951753890878,0.938873249242704,1.15095058312778,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",28.1974718614718,1.05097836587918,0.934068863664397,1.18252044202914,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",28.5237489177489,1.06296676952719,0.928311427401836,1.21715441582081,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",28.8500259740259,1.07530508424599,0.921906693152479,1.25422782239638,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",29.176303030303,NA,NA,NA,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",29.5025800865801,NA,NA,NA,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_2","2022-2025",29.8288571428571,NA,NA,NA,19.8636363636364,-2.47257142857143,29.8288571428571
"cluster_3","2018-2021",-6.91828571428572,NA,NA,NA,22.99,-6.91828571428572,27.004
"cluster_3","2018-2021",-6.57563636363636,NA,NA,NA,22.99,-6.91828571428572,27.004
"cluster_3","2018-2021",-6.23298701298701,NA,NA,NA,22.99,-6.91828571428572,27.004
"cluster_3","2018-2021",-5.89033766233766,NA,NA,NA,22.99,-6.91828571428572,27.004
"cluster_3","2018-2021",-5.54768831168831,NA,NA,NA,22.99,-6.91828571428572,27.004
"cluster_3","2018-2021",-5.20503896103896,NA,NA,NA,22.99,-6.91828571428572,27.004
"cluster_3","2018-2021",-4.86238961038961,1.1862737411313,1.01246871652163,1.38991493360139,22.99,-6.91828571428572,27.004
"cluster_3","2018-2021",-4.51974025974026,1.18992165316106,1.02058492093361,1.38735494873499,22.99,-6.91828571428572,27.004
"cluster_3","2018-2021",-4.17709090909091,1.19353140223767,1.02847990142885,1.38507053579594,22.99,-6.91828571428572,27.004
"cluster_3","2018-2021",-3.83444155844156,1.19707618581161,1.03609569954129,1.38306856719094,22.99,-6.91828571428572,27.004
"cluster_3","2018-2021",-3.49179220779221,1.20052889694035,1.04337719862643,1.38135051665514,22.99,-6.91828571428572,27.004
"cluster_3","2018-2021",-3.14914285714286,1.20386214187712,1.05027333568301,1.3799113120419,22.99,-6.91828571428572,27.004
"cluster_3","2018-2021",-2.80649350649351,1.20704826384783,1.05673831339126,1.37873822950773,22.99,-6.91828571428572,27.004
"cluster_3","2018-2021",-2.46384415584416,1.21005937311068,1.06273271613797,1.37780992738621,22.99,-6.91828571428572,27.004
"cluster_3","2018-2021",-2.12119480519481,1.21286738337621,1.06822442140465,1.37709573024321,22.99,-6.91828571428572,27.004
"cluster_3","2018-2021",-1.77854545454546,1.21544405464426,1.07318919894834,1.37655527228354,22.99,-6.91828571428572,27.004
"cluster_3","2018-2021",-1.43589610389611,1.21776104248957,1.07761090757506,1.37613859156487,22.99,-6.91828571428572,27.004
"cluster_3","2018-2021",-1.09324675324676,1.21978995379848,1.08148123209219,1.37578673326516,22.99,-6.91828571428572,27.004
