"temperature_C","rr_cumulative","rr_low_95","rr_high_95"
26.5,1.00376650947664,0.994360067146265,1.01326193482256
26.6,1.00435197833124,0.99401147260972,1.0148000542987
26.7,1.00497732231356,0.993660300473655,1.0164232362741
26.8,1.00564186090646,0.993305630165879,1.01813129986842
26.9,1.00634491624315,0.992946702793626,1.01992391696266
27,1.00708581283027,0.992582897644424,1.02180063429557
27.1,1.00786387727635,0.992213711861278,1.02376089241199
27.2,1.0086784380255,0.991838742990334,1.02580404176396
27.3,1.00952882509634,0.991457674073808,1.02792935629093
27.4,1.01041436982593,0.991070260964295,1.0301360448021
27.5,1.01133440461889,0.990676321556268,1.03242326046424
27.6,1.01228826270135,0.990275726658822,1.03479010867037
27.7,1.01327527787994,0.989868392265022,1.03723565353301
27.8,1.01429478430562,0.989454273004646,1.0397589232148
27.9,1.01534611624231,0.989033356596697,1.04235891427949
28,1.01642860784031,0.988605659144952,1.04503459521944
28.1,1.01754159291456,0.98817122114362,1.04778490929216
28.2,1.01868440472747,0.987730104080893,1.05060877677772
28.3,1.01985637577657,0.987282387545986,1.05350509675092
28.4,1.02105683758674,0.986828166760385,1.05647274844737
28.5,1.02228512050714,0.986367550466846,1.05951059228952
28.6,1.02354055351274,0.985900659120441,1.06261747062813
28.7,1.02482246401049,0.985427623335005,1.06579220824571
28.8,1.02613017765007,0.984948582545846,1.06903361266084
28.9,1.02746301813928,0.984463683855934,1.07234047426616
29,1.02882030706405,0.983973081038018,1.07571156632737
29.1,1.03020136371301,0.983476933669514,1.07914564486652
29.2,1.0316055049067,0.98297540638068,1.08264144844908
29.3,1.03303204483146,0.982468668199635,1.08619769789119
29.4,1.03448029487791,0.981956891980364,1.08981309590124
29.5,1.03594956348406,0.98144025390194,1.09348632666745
29.6,1.0374391559832,0.98091893302903,1.09721605540188
29.7,1.03894837445643,0.980393110925231,1.10100092784921
29.8,1.04047651758989,0.97986297131204,1.104839569768
29.9,1.04202288053687,0.979328699767323,1.10873058639079
30,1.04358675478455,0.978790483458055,1.11267256186846
30.1,1.04516742802571,0.978248510902841,1.11666405870398
30.2,1.04676418403527,0.977702971760369,1.12070361717954
30.3,1.04837630255165,0.977154056640499,1.12478975478094
30.4,1.0500030591632,0.97660195693512,1.12892096562257
30.5,1.05164372519957,0.976046864666345,1.13309571987579
30.6,1.05329756762809,0.975488972349885,1.13731246320365
30.7,1.0549638489553,0.974928472871786,1.14156961620398
30.8,1.0566418271336,0.974365559376913,1.14586557386348
30.9,1.05833075547307,0.973800425167789,1.1501987050244
31,1.06002988255858,0.973233263612573,1.15456735186608
31.1,1.06173845217217,0.972664268061113,1.15896982940276
31.2,1.06345570322083,0.972093631768143,1.16340442499952
31.3,1.06518086966971,0.971521547822801,1.16786939790784
31.4,1.06691318048075,0.970948209083745,1.17236297882225
31.5,1.06865185955697,0.970373808119236,1.17688336945945
31.6,1.07039612569228,0.969798537151616,1.18142874216144
31.7,1.07214519252703,0.969222588005679,1.18599723952376
