"state","week_end_date","mmwr_week_code","ckd_deaths","i99_deaths","deaths_diff","year","week","tmean_C_weekly","n_days_weather"
"South Carolina",2019-02-02,"2019/05",48,36,12,2019,5,5.8,7
"South Carolina",2019-02-09,"2019/06",55,36,19,2019,6,13.9,7
"South Carolina",2019-02-16,"2019/07",50,32,18,2019,7,11.0142857142857,7
"South Carolina",2019-02-23,"2019/08",48,29,19,2019,8,10.1428571428571,7
"South Carolina",2019-03-02,"2019/09",47,30,17,2019,9,13.5571428571429,7
"South Carolina",2019-03-09,"2019/10",51,33,18,2019,10,9.12857142857143,7
"South Carolina",2019-03-16,"2019/11",34,21,13,2019,11,15.0428571428571,7
"South Carolina",2019-03-23,"2019/12",50,31,19,2019,12,10.0714285714286,7
"South Carolina",2019-03-30,"2019/13",47,32,15,2019,13,14.5285714285714,7
"South Carolina",2019-04-06,"2019/14",47,30,17,2019,14,13.4857142857143,7
"South Carolina",2019-04-13,"2019/15",43,26,17,2019,15,20.2714285714286,7
"South Carolina",2019-04-20,"2019/16",34,20,14,2019,16,17.9,7
"South Carolina",2019-04-27,"2019/17",43,28,15,2019,17,20.2714285714286,7
"South Carolina",2019-05-04,"2019/18",33,21,12,2019,18,23.9571428571429,7
"South Carolina",2019-05-11,"2019/19",34,16,18,2019,19,22.8428571428571,7
"South Carolina",2019-05-18,"2019/20",55,35,20,2019,20,22.1142857142857,7
"South Carolina",2019-05-25,"2019/21",49,36,13,2019,21,27.7714285714286,7
"South Carolina",2019-06-01,"2019/22",42,26,16,2019,22,29.5,7
"South Carolina",2019-06-08,"2019/23",43,28,15,2019,23,25.3285714285714,7
"South Carolina",2019-06-15,"2019/24",49,33,16,2019,24,22.5571428571429,7
"South Carolina",2019-06-22,"2019/25",42,23,19,2019,25,26.9571428571429,7
"South Carolina",2019-06-29,"2019/26",34,23,11,2019,26,27.5285714285714,7
"South Carolina",2019-07-06,"2019/27",43,33,10,2019,27,29.0142857142857,7
"South Carolina",2019-07-13,"2019/28",33,22,11,2019,28,27.9714285714286,7
"South Carolina",2019-07-20,"2019/29",35,21,14,2019,29,29.7,7
"South Carolina",2019-07-27,"2019/30",47,32,15,2019,30,26.9142857142857,7
"South Carolina",2019-08-03,"2019/31",45,27,18,2019,31,27.1714285714286,7
"South Carolina",2019-08-10,"2019/32",31,19,12,2019,32,28.2428571428571,7
"South Carolina",2019-08-17,"2019/33",43,28,15,2019,33,28.6571428571429,7
"South Carolina",2019-08-24,"2019/34",40,26,14,2019,34,27.0142857142857,7
"South Carolina",2019-08-31,"2019/35",35,22,13,2019,35,24.4857142857143,7
"South Carolina",2019-09-07,"2019/36",43,32,11,2019,36,27.0428571428571,7
"South Carolina",2019-09-14,"2019/37",36,22,14,2019,37,27.9714285714286,7
"South Carolina",2019-09-21,"2019/38",47,36,11,2019,38,24.6428571428571,7
"South Carolina",2019-09-28,"2019/39",30,16,14,2019,39,26.4428571428571,7
"South Carolina",2019-10-05,"2019/40",46,30,16,2019,40,27.5285714285714,7
"South Carolina",2019-10-12,"2019/41",38,25,13,2019,41,21.4,7
"South Carolina",2019-10-19,"2019/42",55,39,16,2019,42,17.9571428571429,7
"South Carolina",2019-10-26,"2019/43",51,29,22,2019,43,18.7571428571429,7
"South Carolina",2019-11-02,"2019/44",37,24,13,2019,44,17.7142857142857,7
"South Carolina",2019-11-09,"2019/45",49,35,14,2019,45,12.6428571428571,7
"South Carolina",2019-11-16,"2019/46",50,34,16,2019,46,7.25714285714286,7
"South Carolina",2019-11-23,"2019/47",51,31,20,2019,47,10.7714285714286,7
"South Carolina",2019-11-30,"2019/48",50,31,19,2019,48,11.3,7
"South Carolina",2019-12-07,"2019/49",38,29,9,2019,49,10.1,7
"South Carolina",2019-12-14,"2019/50",42,26,16,2019,50,10.3714285714286,7
"South Carolina",2019-12-21,"2019/51",56,34,22,2019,51,8.14285714285714,7
"South Carolina",2019-12-28,"2019/52",54,37,17,2019,52,11.5142857142857,7
"South Carolina",2020-01-04,"2020/01",49,36,13,2020,1,13.6,7
"South Carolina",2020-01-11,"2020/02",74,54,20,2020,2,10.7857142857143,7
"South Carolina",2020-01-18,"2020/03",52,30,22,2020,3,15.5571428571429,7
"South Carolina",2020-01-25,"2020/04",51,38,13,2020,4,6.02857142857143,7
"South Carolina",2020-02-01,"2020/05",37,27,10,2020,5,7.52857142857143,7
"South Carolina",2020-02-08,"2020/06",47,35,12,2020,6,12.6571428571429,7
"South Carolina",2020-02-15,"2020/07",46,36,10,2020,7,12.8,7
"South Carolina",2020-02-22,"2020/08",46,30,16,2020,8,7.95714285714286,7
"South Carolina",2020-02-29,"2020/09",53,31,22,2020,9,9.62857142857143,7
"South Carolina",2020-03-07,"2020/10",47,28,19,2020,10,10.8571428571429,7
"South Carolina",2020-03-14,"2020/11",48,33,15,2020,11,15.3857142857143,7
"South Carolina",2020-03-21,"2020/12",47,38,9,2020,12,17.5142857142857,7
"South Carolina",2020-03-28,"2020/13",51,35,16,2020,13,16.7142857142857,7
"South Carolina",2020-04-04,"2020/14",44,30,14,2020,14,16.2857142857143,7
"South Carolina",2020-04-11,"2020/15",45,34,11,2020,15,19.3285714285714,7
"South Carolina",2020-04-18,"2020/16",53,32,21,2020,16,17.0428571428571,7
"South Carolina",2020-04-25,"2020/17",62,38,24,2020,17,16.7857142857143,7
"South Carolina",2020-05-02,"2020/18",49,31,18,2020,18,17.4857142857143,7
"South Carolina",2020-05-09,"2020/19",56,36,20,2020,19,18.9571428571429,7
"South Carolina",2020-05-16,"2020/20",38,24,14,2020,20,18.6428571428571,7
"South Carolina",2020-05-23,"2020/21",50,30,20,2020,21,21.5714285714286,7
"South Carolina",2020-05-30,"2020/22",50,35,15,2020,22,23.2285714285714,7
"South Carolina",2020-06-06,"2020/23",57,34,23,2020,23,24.1714285714286,7
"South Carolina",2020-06-13,"2020/24",50,37,13,2020,24,26.0285714285714,7
"South Carolina",2020-06-20,"2020/25",44,24,20,2020,25,21.3857142857143,7
"South Carolina",2020-06-27,"2020/26",49,28,21,2020,26,26.1285714285714,7
"South Carolina",2020-07-04,"2020/27",44,23,21,2020,27,27.3857142857143,7
"South Carolina",2020-07-11,"2020/28",49,31,18,2020,28,26.8857142857143,7
"South Carolina",2020-07-18,"2020/29",59,37,22,2020,29,29.2285714285714,7
"South Carolina",2020-07-25,"2020/30",52,35,17,2020,30,28.6428571428571,7
"South Carolina",2020-08-01,"2020/31",53,31,22,2020,31,28.9142857142857,7
"South Carolina",2020-08-08,"2020/32",59,43,16,2020,32,27.0571428571429,7
"South Carolina",2020-08-15,"2020/33",59,37,22,2020,33,26.9857142857143,7
"South Carolina",2020-08-22,"2020/34",53,26,27,2020,34,25.1428571428571,7
"South Carolina",2020-08-29,"2020/35",68,39,29,2020,35,26.5428571428571,7
"South Carolina",2020-09-05,"2020/36",47,26,21,2020,36,28.5714285714286,7
"South Carolina",2020-09-12,"2020/37",44,25,19,2020,37,25.5,7
"South Carolina",2020-09-19,"2020/38",64,44,20,2020,38,22.9857142857143,7
"South Carolina",2020-09-26,"2020/39",52,34,18,2020,39,18.5571428571429,7
"South Carolina",2020-10-03,"2020/40",52,31,21,2020,40,18.7285714285714,7
"South Carolina",2020-10-10,"2020/41",64,44,20,2020,41,19.7571428571429,7
"South Carolina",2020-10-17,"2020/42",62,45,17,2020,42,20.8714285714286,7
"South Carolina",2020-10-24,"2020/43",54,41,13,2020,43,20.1142857142857,7
"South Carolina",2020-10-31,"2020/44",57,37,20,2020,44,19.3857142857143,7
"South Carolina",2020-11-07,"2020/45",48,33,15,2020,45,14.7428571428571,7
"South Carolina",2020-11-14,"2020/46",53,32,21,2020,46,20.4857142857143,7
"South Carolina",2020-11-21,"2020/47",43,21,22,2020,47,11.9857142857143,7
"South Carolina",2020-11-28,"2020/48",62,43,19,2020,48,14.1142857142857,7
"South Carolina",2020-12-05,"2020/49",59,36,23,2020,49,9.11428571428571,7
"South Carolina",2020-12-12,"2020/50",64,41,23,2020,50,8.48571428571429,7
"South Carolina",2020-12-19,"2020/51",51,34,17,2020,51,8.38571428571429,7
"South Carolina",2020-12-26,"2020/52",65,41,24,2020,52,7.34285714285714,7
"South Carolina",2021-01-02,"2020/53",72,49,23,2020,53,9.65714285714286,7
"South Carolina",2021-01-09,"2021/01",58,35,23,2021,1,7.35714285714286,7
"South Carolina",2021-01-16,"2021/02",60,37,23,2021,2,5.38571428571429,7
"South Carolina",2021-01-23,"2021/03",71,38,33,2021,3,7.74285714285714,7
"South Carolina",2021-01-30,"2021/04",61,36,25,2021,4,9.47142857142857,7
"South Carolina",2021-02-06,"2021/05",83,53,30,2021,5,5.97142857142857,7
"South Carolina",2021-02-13,"2021/06",54,36,18,2021,6,9.5,7
"South Carolina",2021-02-20,"2021/07",39,23,16,2021,7,6.42857142857143,7
"South Carolina",2021-02-27,"2021/08",41,28,13,2021,8,11.3428571428571,7
"South Carolina",2021-03-06,"2021/09",40,23,17,2021,9,12.1714285714286,7
"South Carolina",2021-03-13,"2021/10",45,31,14,2021,10,12.1571428571429,7
"South Carolina",2021-03-20,"2021/11",40,24,16,2021,11,13.3285714285714,7
"South Carolina",2021-03-27,"2021/12",38,26,12,2021,12,17.9142857142857,7
"South Carolina",2021-04-03,"2021/13",34,23,11,2021,13,13.5428571428571,7
"South Carolina",2021-04-10,"2021/14",44,27,17,2021,14,18.9571428571429,7
"South Carolina",2021-04-17,"2021/15",40,28,12,2021,15,20.1857142857143,7
"South Carolina",2021-04-24,"2021/16",28,18,10,2021,16,16.2428571428571,7
"South Carolina",2021-05-01,"2021/17",42,28,14,2021,17,21.3428571428571,7
"South Carolina",2021-05-08,"2021/18",40,30,10,2021,18,21.2285714285714,7
"South Carolina",2021-05-15,"2021/19",42,26,16,2021,19,18.3285714285714,7
"South Carolina",2021-05-22,"2021/20",33,26,7,2021,20,22.0285714285714,7
"South Carolina",2021-05-29,"2021/21",30,19,11,2021,21,27.9285714285714,7
"South Carolina",2021-06-05,"2021/22",37,27,10,2021,22,22.3142857142857,7
"South Carolina",2021-06-12,"2021/23",40,28,12,2021,23,25.0285714285714,7
"South Carolina",2021-06-19,"2021/24",33,20,13,2021,24,24.7571428571429,7
"South Carolina",2021-06-26,"2021/25",45,33,12,2021,25,24.0714285714286,7
"South Carolina",2021-07-03,"2021/26",35,20,15,2021,26,25.7714285714286,7
"South Carolina",2021-07-10,"2021/27",36,18,18,2021,27,26.3714285714286,7
"South Carolina",2021-07-17,"2021/28",39,26,13,2021,28,26.5714285714286,7
"South Carolina",2021-07-24,"2021/29",42,29,13,2021,29,25.6142857142857,7
"South Carolina",2021-07-31,"2021/30",37,21,16,2021,30,28.1571428571429,7
"South Carolina",2021-08-07,"2021/31",36,24,12,2021,31,24.8,7
"South Carolina",2021-08-14,"2021/32",40,34,6,2021,32,27.3142857142857,7
"South Carolina",2021-08-21,"2021/33",48,29,19,2021,33,26.4285714285714,7
"South Carolina",2021-08-28,"2021/34",58,39,19,2021,34,26.7571428571429,7
"South Carolina",2021-09-04,"2021/35",47,31,16,2021,35,25.1714285714286,7
"South Carolina",2021-09-11,"2021/36",55,29,26,2021,36,23.8571428571429,7
"South Carolina",2021-09-18,"2021/37",51,30,21,2021,37,24.1571428571429,7
"South Carolina",2021-09-25,"2021/38",46,29,17,2021,38,21.8142857142857,7
"South Carolina",2021-10-02,"2021/39",51,30,21,2021,39,22.3714285714286,7
"South Carolina",2021-10-09,"2021/40",40,24,16,2021,40,22.8285714285714,7
"South Carolina",2021-10-16,"2021/41",41,25,16,2021,41,21.7571428571429,7
"South Carolina",2021-10-23,"2021/42",38,28,10,2021,42,17.1,7
"South Carolina",2021-10-30,"2021/43",43,27,16,2021,43,16.1857142857143,7
"South Carolina",2021-11-06,"2021/44",45,28,17,2021,44,11.9714285714286,7
"South Carolina",2021-11-13,"2021/45",59,37,22,2021,45,13.6285714285714,7
"South Carolina",2021-11-20,"2021/46",36,22,14,2021,46,11.9428571428571,7
"South Carolina",2021-11-27,"2021/47",47,30,17,2021,47,8.98571428571429,7
"South Carolina",2021-12-04,"2021/48",51,32,19,2021,48,11.8285714285714,7
"South Carolina",2021-12-11,"2021/49",44,28,16,2021,49,12.9142857142857,7
"South Carolina",2021-12-18,"2021/50",45,30,15,2021,50,11.2714285714286,7
"South Carolina",2021-12-25,"2021/51",45,30,15,2021,51,8.74285714285714,7
"South Carolina",2022-01-01,"2021/52",54,32,22,2021,52,19.4428571428571,7
"South Carolina",2022-01-08,"2022/01",37,24,13,2022,1,8.3,7
"South Carolina",2022-01-15,"2022/02",57,35,22,2022,2,6.75714285714286,7
"South Carolina",2022-01-22,"2022/03",68,43,25,2022,3,4.07142857142857,7
"South Carolina",2022-01-29,"2022/04",63,39,24,2022,4,4.28571428571429,7
"South Carolina",2022-02-05,"2022/05",66,50,16,2022,5,9.47142857142857,7
"South Carolina",2022-02-12,"2022/06",50,27,23,2022,6,7.64285714285714,7
"South Carolina",2022-02-19,"2022/07",42,23,19,2022,7,11.2428571428571,7
"South Carolina",2022-02-26,"2022/08",43,19,24,2022,8,16.1,7
"South Carolina",2022-03-05,"2022/09",41,31,10,2022,9,13.4142857142857,7
"South Carolina",2022-03-12,"2022/10",35,22,13,2022,10,16.4857142857143,7
"South Carolina",2022-03-19,"2022/11",50,28,22,2022,11,13.2285714285714,7
"South Carolina",2022-03-26,"2022/12",35,29,6,2022,12,15.4285714285714,7
"South Carolina",2022-04-02,"2022/13",32,19,13,2022,13,15.0428571428571,7
"South Carolina",2022-04-09,"2022/14",40,26,14,2022,14,15.8,7
"South Carolina",2022-04-16,"2022/15",26,16,10,2022,15,18.3285714285714,7
"South Carolina",2022-04-23,"2022/16",33,18,15,2022,16,16.9,7
"South Carolina",2022-04-30,"2022/17",24,15,9,2022,17,20.5142857142857,7
"South Carolina",2022-05-07,"2022/18",32,19,13,2022,18,23.7571428571429,7
"South Carolina",2022-05-14,"2022/19",36,19,17,2022,19,19.3857142857143,7
"South Carolina",2022-05-21,"2022/20",35,25,10,2022,20,26.0285714285714,7
"South Carolina",2022-05-28,"2022/21",46,25,21,2022,21,23.9571428571429,7
"South Carolina",2022-06-04,"2022/22",31,24,7,2022,22,27.1285714285714,7
"South Carolina",2022-06-11,"2022/23",35,17,18,2022,23,26.5857142857143,7
"South Carolina",2022-06-18,"2022/24",26,19,7,2022,24,29.0142857142857,7
"South Carolina",2022-06-25,"2022/25",36,21,15,2022,25,27.2714285714286,7
"South Carolina",2022-07-02,"2022/26",39,25,14,2022,26,25.5,7
"South Carolina",2022-07-09,"2022/27",33,22,11,2022,27,27.3,7
"South Carolina",2022-07-16,"2022/28",34,20,14,2022,28,24.8857142857143,7
"South Carolina",2022-07-23,"2022/29",35,22,13,2022,29,26.9428571428571,7
"South Carolina",2022-07-30,"2022/30",36,23,13,2022,30,28.5285714285714,7
"South Carolina",2022-08-06,"2022/31",39,24,15,2022,31,27.9571428571429,7
"South Carolina",2022-08-13,"2022/32",38,22,16,2022,32,26.6714285714286,7
"South Carolina",2022-08-20,"2022/33",47,21,26,2022,33,24.3428571428571,7
"South Carolina",2022-08-27,"2022/34",33,22,11,2022,34,25.4,7
"South Carolina",2022-09-03,"2022/35",36,23,13,2022,35,26.1285714285714,7
"South Carolina",2022-09-10,"2022/36",38,22,16,2022,36,25.3428571428571,7
"South Carolina",2022-09-17,"2022/37",41,24,17,2022,37,23.7857142857143,7
"South Carolina",2022-09-24,"2022/38",37,20,17,2022,38,24.4142857142857,7
"South Carolina",2022-10-01,"2022/39",29,19,10,2022,39,19.3285714285714,7
"South Carolina",2022-10-08,"2022/40",42,27,15,2022,40,17.2142857142857,7
"South Carolina",2022-10-15,"2022/41",40,24,16,2022,41,18.4142857142857,7
"South Carolina",2022-10-22,"2022/42",41,25,16,2022,42,13.7285714285714,7
"South Carolina",2022-10-29,"2022/43",51,33,18,2022,43,16.6571428571429,7
"South Carolina",2022-11-05,"2022/44",34,18,16,2022,44,18.3571428571429,7
"South Carolina",2022-11-12,"2022/45",48,27,21,2022,45,19,7
"South Carolina",2022-11-19,"2022/46",43,33,10,2022,46,8.77142857142857,7
"South Carolina",2022-11-26,"2022/47",46,27,19,2022,47,10.3428571428571,7
"South Carolina",2022-12-03,"2022/48",50,27,23,2022,48,12.7571428571429,7
"South Carolina",2022-12-10,"2022/49",45,23,22,2022,49,13.3714285714286,7
"South Carolina",2022-12-17,"2022/50",32,19,13,2022,50,8.75714285714286,7
"South Carolina",2022-12-24,"2022/51",38,16,22,2022,51,2.75714285714286,7
"South Carolina",2022-12-31,"2022/52",44,31,13,2022,52,5.44285714285714,7
"South Carolina",2023-01-07,"2023/01",37,25,12,2023,1,12.9571428571429,7
"South Carolina",2023-01-14,"2023/02",38,19,19,2023,2,10.1714285714286,7
"South Carolina",2023-01-21,"2023/03",44,26,18,2023,3,10.3,7
"South Carolina",2023-01-28,"2023/04",41,24,17,2023,4,7.37142857142857,7
"South Carolina",2023-02-04,"2023/05",44,33,11,2023,5,9.71428571428571,7
"South Carolina",2023-02-11,"2023/06",50,28,22,2023,6,12.1857142857143,7
"South Carolina",2023-02-18,"2023/07",42,27,15,2023,7,11.6142857142857,7
"South Carolina",2023-02-25,"2023/08",32,20,12,2023,8,17.0428571428571,7
"South Carolina",2023-03-04,"2023/09",36,21,15,2023,9,19.0285714285714,7
"South Carolina",2023-03-11,"2023/10",50,29,21,2023,10,14.5857142857143,7
"South Carolina",2023-03-18,"2023/11",34,19,15,2023,11,10.3,7
"South Carolina",2023-03-25,"2023/12",30,18,12,2023,12,13.7428571428571,7
"South Carolina",2023-04-01,"2023/13",39,26,13,2023,13,17.7285714285714,7
"South Carolina",2023-04-08,"2023/14",33,18,15,2023,14,17.8428571428571,7
"South Carolina",2023-04-15,"2023/15",29,18,11,2023,15,15.2142857142857,7
"South Carolina",2023-04-22,"2023/16",35,19,16,2023,16,20.1142857142857,7
"South Carolina",2023-04-29,"2023/17",33,18,15,2023,17,18.3142857142857,7
"South Carolina",2023-05-06,"2023/18",29,20,9,2023,18,16.7,7
"South Carolina",2023-05-13,"2023/19",33,19,14,2023,19,23.6285714285714,7
"South Carolina",2023-05-20,"2023/20",27,14,13,2023,20,22.2571428571429,7
"South Carolina",2023-05-27,"2023/21",49,27,22,2023,21,19.4714285714286,7
"South Carolina",2023-06-03,"2023/22",44,28,16,2023,22,20.9,7
"South Carolina",2023-06-10,"2023/23",37,28,9,2023,23,22.6428571428571,7
"South Carolina",2023-06-17,"2023/24",50,25,25,2023,24,24.4142857142857,7
"South Carolina",2023-06-24,"2023/25",38,24,14,2023,25,23.5142857142857,7
"South Carolina",2023-07-01,"2023/26",28,18,10,2023,26,26.4428571428571,7
"South Carolina",2023-07-08,"2023/27",33,15,18,2023,27,27.8,7
"South Carolina",2023-07-15,"2023/28",44,23,21,2023,28,26.9285714285714,7
"South Carolina",2023-07-22,"2023/29",35,20,15,2023,29,28.3428571428571,7
"South Carolina",2023-07-29,"2023/30",36,24,12,2023,30,27.3714285714286,7
"South Carolina",2023-08-05,"2023/31",31,18,13,2023,31,26.1142857142857,7
"South Carolina",2023-08-12,"2023/32",28,18,10,2023,32,27.0428571428571,7
"South Carolina",2023-08-19,"2023/33",48,32,16,2023,33,27.8285714285714,7
"South Carolina",2023-08-26,"2023/34",31,17,14,2023,34,28.4857142857143,7
"South Carolina",2023-09-02,"2023/35",54,34,20,2023,35,24.5714285714286,7
"South Carolina",2023-09-09,"2023/36",32,19,13,2023,36,24.7857142857143,7
"South Carolina",2023-09-16,"2023/37",28,19,9,2023,37,23.7285714285714,7
"South Carolina",2023-09-23,"2023/38",36,21,15,2023,38,21.2714285714286,7
"South Carolina",2023-09-30,"2023/39",42,23,19,2023,39,21.4857142857143,7
"South Carolina",2023-10-07,"2023/40",37,24,13,2023,40,21.3285714285714,7
"South Carolina",2023-10-14,"2023/41",31,18,13,2023,41,17.5714285714286,7
"South Carolina",2023-10-21,"2023/42",41,29,12,2023,42,15,7
"South Carolina",2023-10-28,"2023/43",29,18,11,2023,43,16.9857142857143,7
"South Carolina",2023-11-04,"2023/44",38,28,10,2023,44,13.0714285714286,7
"South Carolina",2023-11-11,"2023/45",34,18,16,2023,45,16,7
"South Carolina",2023-11-18,"2023/46",43,28,15,2023,46,13.9714285714286,7
"South Carolina",2023-11-25,"2023/47",43,25,18,2023,47,12.9714285714286,7
"South Carolina",2023-12-02,"2023/48",52,33,19,2023,48,8.81428571428571,7
"South Carolina",2023-12-09,"2023/49",37,24,13,2023,49,12.0571428571429,7
"South Carolina",2023-12-16,"2023/50",38,24,14,2023,50,7.77142857142857,7
"South Carolina",2023-12-23,"2023/51",41,26,15,2023,51,6.71428571428571,7
"South Carolina",2023-12-30,"2023/52",46,29,17,2023,52,11.5142857142857,7
"South Carolina",2024-01-06,"2024/01",42,21,21,2024,1,6.21428571428571,7
"South Carolina",2024-01-13,"2024/02",47,24,23,2024,2,8.38571428571429,7
"South Carolina",2024-01-20,"2024/03",46,27,19,2024,3,4.7,7
"South Carolina",2024-01-27,"2024/04",47,35,12,2024,4,11.3285714285714,7
"South Carolina",2024-02-03,"2024/05",38,23,15,2024,5,8.81428571428571,7
"South Carolina",2024-02-10,"2024/06",45,25,20,2024,6,8.6,7
"South Carolina",2024-02-17,"2024/07",49,26,23,2024,7,12.5285714285714,7
"South Carolina",2024-02-24,"2024/08",49,29,20,2024,8,8.82857142857143,7
"South Carolina",2024-03-02,"2024/09",47,34,13,2024,9,11.7,7
"South Carolina",2024-03-09,"2024/10",39,22,17,2024,10,15.5571428571429,7
"South Carolina",2024-03-16,"2024/11",35,20,15,2024,11,14.6285714285714,7
"South Carolina",2024-03-23,"2024/12",28,17,11,2024,12,14.1,7
"South Carolina",2024-03-30,"2024/13",43,29,14,2024,13,13.8,7
"South Carolina",2024-04-06,"2024/14",41,24,17,2024,14,16.9571428571429,7
"South Carolina",2024-04-13,"2024/15",44,25,19,2024,15,16.9857142857143,7
"South Carolina",2024-04-20,"2024/16",40,25,15,2024,16,22.3714285714286,7
"South Carolina",2024-04-27,"2024/17",42,24,18,2024,17,16.5285714285714,7
"South Carolina",2024-05-04,"2024/18",32,20,12,2024,18,21.4142857142857,7
"South Carolina",2024-05-11,"2024/19",36,22,14,2024,19,22.4857142857143,7
"South Carolina",2024-05-18,"2024/20",37,25,12,2024,20,21.2285714285714,7
"South Carolina",2024-05-25,"2024/21",43,23,20,2024,21,22.9142857142857,7
"South Carolina",2024-06-01,"2024/22",37,20,17,2024,22,23.8571428571429,7
"South Carolina",2024-06-08,"2024/23",37,23,14,2024,23,24.9714285714286,7
"South Carolina",2024-06-15,"2024/24",38,22,16,2024,24,25.2857142857143,7
"South Carolina",2024-06-22,"2024/25",44,28,16,2024,25,26.8,7
"South Carolina",2024-06-29,"2024/26",38,19,19,2024,26,29.4,7
"South Carolina",2024-07-06,"2024/27",40,23,17,2024,27,28.7857142857143,7
"South Carolina",2024-07-13,"2024/28",39,25,14,2024,28,28.4285714285714,7
"South Carolina",2024-07-20,"2024/29",38,23,15,2024,29,28.5571428571429,7
"South Carolina",2024-07-27,"2024/30",33,18,15,2024,30,25.8,7
"South Carolina",2024-08-03,"2024/31",41,27,14,2024,31,26.6142857142857,7
"South Carolina",2024-08-10,"2024/32",30,16,14,2024,32,25.2285714285714,7
"South Carolina",2024-08-17,"2024/33",42,31,11,2024,33,25.4428571428571,7
"South Carolina",2024-08-24,"2024/34",39,25,14,2024,34,23.2571428571429,7
"South Carolina",2024-08-31,"2024/35",37,25,12,2024,35,26.1,7
"South Carolina",2024-09-07,"2024/36",29,17,12,2024,36,23.7571428571429,7
"South Carolina",2024-09-14,"2024/37",40,30,10,2024,37,21.9857142857143,7
"South Carolina",2024-09-21,"2024/38",37,18,19,2024,38,22.6428571428571,7
"South Carolina",2024-09-28,"2024/39",34,21,13,2024,39,24.8428571428571,7
"South Carolina",2024-10-05,"2024/40",40,24,16,2024,40,22.7142857142857,7
"South Carolina",2024-10-12,"2024/41",33,22,11,2024,41,18.6428571428571,7
"South Carolina",2024-10-19,"2024/42",35,17,18,2024,42,14.4285714285714,7
"South Carolina",2024-10-26,"2024/43",40,25,15,2024,43,17.7142857142857,7
"South Carolina",2024-11-02,"2024/44",37,16,21,2024,44,18.5142857142857,7
"South Carolina",2024-11-09,"2024/45",40,27,13,2024,45,19.8142857142857,7
"South Carolina",2024-11-16,"2024/46",33,20,13,2024,46,13.8857142857143,7
"South Carolina",2024-11-23,"2024/47",39,24,15,2024,47,12.5142857142857,7
"South Carolina",2024-11-30,"2024/48",29,20,9,2024,48,12.0571428571429,7
"South Carolina",2024-12-07,"2024/49",38,25,13,2024,49,4.38571428571429,7
"South Carolina",2024-12-14,"2024/50",47,30,17,2024,50,10.7428571428571,7
"South Carolina",2024-12-21,"2024/51",48,31,17,2024,51,11.5285714285714,7
"South Carolina",2024-12-28,"2024/52",47,27,20,2024,52,6.41428571428571,7
"South Carolina",2025-01-04,"2025/01",40,23,17,2025,1,9.4,7
"South Carolina",2025-01-11,"2025/02",47,25,22,2025,2,2.77142857142857,7
"South Carolina",2025-01-18,"2025/03",45,27,18,2025,3,5.22857142857143,7
"South Carolina",2025-01-25,"2025/04",41,22,19,2025,4,1.27142857142857,7
"South Carolina",2025-02-01,"2025/05",42,26,16,2025,5,10.6142857142857,7
"South Carolina",2025-02-08,"2025/06",48,33,15,2025,6,15.7571428571429,7
"South Carolina",2025-02-15,"2025/07",53,30,23,2025,7,11.1142857142857,7
"South Carolina",2025-02-22,"2025/08",49,34,15,2025,8,5.61428571428571,7
"South Carolina",2025-03-01,"2025/09",56,37,19,2025,9,13.5428571428571,7
"South Carolina",2025-03-08,"2025/10",53,28,25,2025,10,11.8857142857143,7
"South Carolina",2025-03-15,"2025/11",33,22,11,2025,11,14.8714285714286,7
"South Carolina",2025-03-22,"2025/12",46,29,17,2025,12,15.4857142857143,7
"South Carolina",2025-03-29,"2025/13",42,27,15,2025,13,17.7857142857143,7
"South Carolina",2025-04-05,"2025/14",44,33,11,2025,14,22.0857142857143,7
"South Carolina",2025-04-12,"2025/15",40,27,13,2025,15,16.8,7
"South Carolina",2025-04-19,"2025/16",56,32,24,2025,16,19.4857142857143,7
"South Carolina",2025-04-26,"2025/17",35,19,16,2025,17,22.3142857142857,7
"South Carolina",2025-05-03,"2025/18",26,15,11,2025,18,22.3428571428571,7
"South Carolina",2025-05-10,"2025/19",49,28,21,2025,19,20.0142857142857,7
"South Carolina",2025-05-17,"2025/20",55,31,24,2025,20,23.0571428571429,7
"South Carolina",2025-05-24,"2025/21",44,32,12,2025,21,25.1714285714286,7
"South Carolina",2025-05-31,"2025/22",48,28,20,2025,22,20.6857142857143,7
"South Carolina",2025-06-07,"2025/23",41,21,20,2025,23,24.5428571428571,7
"South Carolina",2025-06-14,"2025/24",48,29,19,2025,24,25.2428571428571,7
"South Carolina",2025-06-21,"2025/25",41,27,14,2025,25,28.2142857142857,7
"South Carolina",2025-06-28,"2025/26",31,17,14,2025,26,30.0714285714286,7
"South Carolina",2025-07-05,"2025/27",36,23,13,2025,27,27.8857142857143,7
"South Carolina",2025-07-12,"2025/28",36,24,12,2025,28,27.2,7
"South Carolina",2025-07-19,"2025/29",41,30,11,2025,29,28.8142857142857,7
"South Carolina",2025-07-26,"2025/30",40,21,19,2025,30,29.9285714285714,7
"South Carolina",2025-08-02,"2025/31",46,28,18,2025,31,28.7285714285714,7
"South Carolina",2025-08-09,"2025/32",35,23,12,2025,32,23.0428571428571,7
"South Carolina",2025-08-16,"2025/33",51,26,25,2025,33,26.3,7
"South Carolina",2025-08-23,"2025/34",42,21,21,2025,34,26.0285714285714,7
"South Carolina",2025-08-30,"2025/35",29,19,10,2025,35,24.4,7
