"state","date","temp","deaths","Ni","rr_i","ac_i"
"Pennsylvania",2018-05-26,20.7142857142857,106,99.625,1.00028818084822,0.0287017457101858
"Pennsylvania",2018-06-02,21.9571428571429,101,96.625,1.00023539203899,0.0227394030933922
"Pennsylvania",2018-06-09,18.3,116,96,1.0003907325895,0.0374956778091469
"Pennsylvania",2018-06-16,19.1,102,91.625,1.00035674978275,0.0326755418517799
"Pennsylvania",2018-06-23,22.8571428571429,85,93.125,1.000197167399,0.0183575945127335
"Pennsylvania",2018-06-30,22.9571428571429,95,93.125,1.00019292030695,0.0179622383042904
"Pennsylvania",2018-07-07,25.7285714285714,100,93.25,1.00007522235996,0.0070139574602143
"Pennsylvania",2018-07-14,23.5428571428571,92,94,1.00016804484425,0.015793561332657
"Pennsylvania",2018-07-21,23.3571428571429,82,95.125,1.0001759321191,0.0167325990274602
"Pennsylvania",2018-07-28,22.8857142857143,96,96.25,1.00019595394229,0.0188568718669236
"Pennsylvania",2018-08-04,22.8857142857143,81,96.25,1.00019595394229,0.0188568718669236
"Pennsylvania",2018-08-11,24.8714285714286,114,99,1.00011162230742,0.0110493750780372
"Pennsylvania",2018-08-18,23.6428571428571,85,97.625,1.00016379787586,0.0159881488059937
"Pennsylvania",2018-08-25,21.1428571428571,96,98,1.00026997749585,0.0264506535123518
"Pennsylvania",2018-09-01,24.7428571428571,106,100.25,1.00011708241381,0.011736137888936
"Pennsylvania",2018-09-08,24.7428571428571,101,101.375,1.00011708241381,0.0118678401844477
"Pennsylvania",2018-09-15,19.5857142857143,91,103.625,1.00033611792756,0.0348185171159878
"Pennsylvania",2018-09-22,21.6714285714286,96,105.625,1.00024752715083,0.0261385852968719
"Pennsylvania",2018-09-29,17.3428571428571,103,106.875,1.00043139210728,0.0460851506954247
"Pennsylvania",2018-10-06,19.3571428571429,103,111,1.00034582698288,0.038373524499356
"Pennsylvania",2018-10-13,19.4142857142857,88,109.875,1.00034339971022,0.0377180907784931
"Pennsylvania",2018-10-20,10.6857142857143,114,114.625,1.0007142338781,0.0818106263561902
"Pennsylvania",2018-10-27,7.45714285714286,115,116.125,1.00085143486068,0.098788761001281
"Pennsylvania",2018-11-03,11.4571428571429,119,116,1.00068145412641,0.078994847298976
"Pennsylvania",2018-11-10,7.77142857142857,107,112.875,1.00083807818642,0.0945188610964309
"Pennsylvania",2018-11-17,2.41428571428571,106,114.375,1.00106577314806,0.121768026715905
"Pennsylvania",2018-11-24,0.985714285714286,136,116.375,1.00112650055272,0.130948987715687
"Pennsylvania",2018-12-01,2.65714285714286,94,115.5,1.00105544985561,0.121775929935507
"Pennsylvania",2018-12-08,2.14285714285714,126,117.25,1.00107731107148,0.126178789324086
"Pennsylvania",2018-12-15,1.27142857142857,126,115,1.00111435477708,0.128008152867878
"Pennsylvania",2018-12-22,4.17142857142857,114,114.375,1.00099108349227,0.113242941218312
"Pennsylvania",2018-12-29,3.38571428571429,94,115.5,1.00102448061701,0.118206411087957
"Pennsylvania",2019-01-05,4.38571428571429,119,120.125,1.0009819753789,0.117844072412383
"Pennsylvania",2019-01-12,0.6,122,121.375,1.00114289758357,0.138560833364408
"Pennsylvania",2019-01-19,-1.08571428571429,129,119.625,1.00121456183305,0.145115707279264
"Pennsylvania",2019-01-26,-3.08571428571429,108,118.25,1.00129959386751,0.153477516394108
"Pennsylvania",2019-02-02,-5.92857142857143,108,122.5,1.00142047325903,0.173761151162131
"Pennsylvania",2019-02-09,3.11428571428571,121,124.5,1.00103601806451,0.128850757319305
"Pennsylvania",2019-02-16,1.08571428571429,123,124.75,1.00112224951448,0.139843687421681
"Pennsylvania",2019-02-23,0.471428571428571,131,126,1.0011483633202,0.144527807912162
"Pennsylvania",2019-03-02,0.742857142857143,129,125.75,1.00113682457787,0.142793359666161
"Pennsylvania",2019-03-09,-3.54285714285714,108,123,1.00131903077506,0.16202706664537
"Pennsylvania",2019-03-16,7.27142857142857,118,122.875,1.00085932752471,0.105499211222317
"Pennsylvania",2019-03-23,3.44285714285714,142,124.375,1.00102205169764,0.12698789170382
"Pennsylvania",2019-03-30,6.98571428571429,124,121.25,1.00087147020629,0.105573758127589
"Pennsylvania",2019-04-06,6.6,123,119.375,1.0008878630601,0.105894632867251
"Pennsylvania",2019-04-13,13.8285714285714,133,116.625,1.00058069346523,0.0676840716847532
"Pennsylvania",2019-04-20,14.8714285714286,129,113.875,1.00053638626594,0.061048240596581
"Pennsylvania",2019-04-27,14.1142857142857,107,112.375,1.00056855431139,0.0638549857148225
"Pennsylvania",2019-05-04,14.6,107,113,1.00054791808784,0.0618808382956085
"Pennsylvania",2019-05-11,16.6857142857143,130,110.625,1.00045930855387,0.0507876815555933
"Pennsylvania",2019-05-18,13.6857142857143,117,105.625,1.00058676309738,0.0619405077570623
"Pennsylvania",2019-05-25,19.3857142857143,109,103.125,1.00034461334581,0.0355260085500823
"Pennsylvania",2019-06-01,21.7142857142857,101,103.125,1.00024570687467,0.0253322971306918
"Pennsylvania",2019-06-08,19.5857142857143,111,102.625,1.00033611792756,0.034482512125725
"Pennsylvania",2019-06-15,18.6857142857143,117,102.625,1.00037434787785,0.038403074854276
"Pennsylvania",2019-06-22,21.7714285714286,112,99.625,1.00024327984494,0.0242308596724402
"Pennsylvania",2019-06-29,24.0714285714286,88,101,1.00014559678703,0.0147031347608574
"Pennsylvania",2019-07-06,25.0714285714286,90,104.125,1.00010312886785,0.0107371860509382
"Pennsylvania",2019-07-13,24.5857142857143,97,104.5,1.00012375591765,0.0129308931200332
"Pennsylvania",2019-07-20,26.9285714285714,109,104.875,1.00002426465919,0.00254469438640093
"Pennsylvania",2019-07-27,24.5571428571429,97,103.75,1.00012496928677,0.0129639434077153
"Pennsylvania",2019-08-03,25.2714285714286,111,104.875,1.00009463550041,0.00992395894634027
"Pennsylvania",2019-08-10,24.6571428571429,93,103.875,1.00012072250129,0.0125385361384023
"Pennsylvania",2019-08-17,23.7714285714286,123,103.625,1.00015833751443,0.0164051273859051
"Pennsylvania",2019-08-24,24.2,113,101.25,1.00014013652497,0.0141868350594944
"Pennsylvania",2019-08-31,20.8142857142857,93,102.875,1.0002839333697,0.0292013541691818
"Pennsylvania",2019-09-07,21.6,100,105.75,1.00025056095179,0.0264901832465928
"Pennsylvania",2019-09-14,22.2,100,107.25,1.00022507730969,0.0241341094237974
"Pennsylvania",2019-09-21,19.6571428571429,106,107.25,1.0003330838671,0.0357113498722772
"Pennsylvania",2019-09-28,21.3285714285714,103,107.625,1.00026208947937,0.0281999892968634
"Pennsylvania",2019-10-05,19.0571428571429,91,106.875,1.00035857026099,0.0383084603684199
"Pennsylvania",2019-10-12,15.3571428571429,104,112.125,1.00051575070585,0.057798738153254
"Pennsylvania",2019-10-19,11.4571428571429,126,112.5,1.00068145412641,0.0766113820787483
"Pennsylvania",2019-10-26,12.1714285714286,116,112.25,1.00065110346186,0.0730388077736085
"Pennsylvania",2019-11-02,12.6142857142857,112,113.625,1.00063228651214,0.0717981579349707
"Pennsylvania",2019-11-09,5.54285714285714,100,114.375,1.00093279299878,0.106588773972783
"Pennsylvania",2019-11-16,2.97142857142857,109,115.875,1.00104209045871,0.120626528148952
"Pennsylvania",2019-11-23,4.64285714285714,97,114.625,1.00097104575225,0.111198140869312
"Pennsylvania",2019-11-30,5.01428571428571,133,115.625,1.00095525872445,0.110346380671108
"Pennsylvania",2019-12-07,2.01428571428571,107,117,1.00108277645004,0.12654782165352
"Pennsylvania",2019-12-14,3.05714285714286,124,120.375,1.00103844701777,0.124873385369402
"Pennsylvania",2019-12-21,-0.9,127,119,1.00120666636768,0.143420237377529
"Pennsylvania",2019-12-28,2.48571428571429,118,121,1.00106273687452,0.128454648325759
"Pennsylvania",2020-01-04,4.94285714285714,112,120.875,1.00095829467199,0.115722971769938
"Pennsylvania",2020-01-11,3.44285714285714,99,123.75,1.00102205169764,0.126349761594756
"Pennsylvania",2020-01-18,4.04285714285714,105,126,1.00099654840007,0.125440091286351
"Pennsylvania",2020-01-25,-0.5,144,129.5,1.00118966096144,0.153878031819591
"Pennsylvania",2020-02-01,1.57142857142857,134,128.375,1.00110160187125,0.141262525160173
"Pennsylvania",2020-02-08,4.24285714285714,113,129.25,1.00098804744527,0.127579078118732
"Pennsylvania",2020-02-15,2.38571428571429,143,130.875,1.00106698766005,0.139493172515306
"Pennsylvania",2020-02-22,1.64285714285714,117,131.25,1.00109856548905,0.144028495702887
"Pennsylvania",2020-02-29,3.4,135,139.875,1.00102387338662,0.143067806633363
"Pennsylvania",2020-03-07,5.34285714285714,117,142.375,1.00094129348432,0.133890629453423
"Pennsylvania",2020-03-14,9.21428571428572,133,144,1.0007767611967,0.111766796213879
"Pennsylvania",2020-03-21,8.38571428571429,135,146.25,1.00081197247413,0.118654630048505
"Pennsylvania",2020-03-28,6.92857142857143,141,146.125,1.00087389876028,0.127586958261536
"Pennsylvania",2020-04-04,9.14285714285714,126,146.5,1.00077979660285,0.114151187609605
"Pennsylvania",2020-04-11,10.7285714285714,146,144.625,1.00071241275261,0.102959344796489
"Pennsylvania",2020-04-18,8.04285714285714,186,139.5,1.00082654302028,0.115207527351361
"Pennsylvania",2020-04-25,8.58571428571429,155,133,1.00080347308684,0.106776128804297
"Pennsylvania",2020-05-02,11.3285714285714,130,127.25,1.00068691734379,0.0873502296098575
"Pennsylvania",2020-05-09,10.3,151,124.5,1.00073062415661,0.0908962964678699
"Pennsylvania",2020-05-16,12.7142857142857,134,120.125,1.00062803757246,0.0753956620836076
"Pennsylvania",2020-05-23,15.3857142857143,144,116.75,1.00051453686263,0.0600412852570714
"Pennsylvania",2020-05-30,20.6714285714286,111,111.625,1.00029000120167,0.0323619991181525
"Pennsylvania",2020-06-06,20.1857142857143,105,114.125,1.0003106321057,0.0354398802987285
"Pennsylvania",2020-06-13,22.1142857142857,134,116.5,1.00022871779024,0.026639529628562
"Pennsylvania",2020-06-20,20.1857142857143,109,112,1.0003106321057,0.0347799920565835
"Pennsylvania",2020-06-27,23.8714285714286,108,113.25,1.00015409058726,0.0174480704242686
"Pennsylvania",2020-07-04,25.9571428571429,116,113.625,1.00006551593106,0.0074437599813563
"Pennsylvania",2020-07-11,25.9142857142857,107,112.375,1.0000673358793,0.00756635994885858
"Pennsylvania",2020-07-18,25.4428571428571,103,111.25,1.00008735552858,0.0097174536812311
"Pennsylvania",2020-07-25,27.3714285714286,131,111.875,1.00000545949698,0.000610777890625117
"Pennsylvania",2020-08-01,27.2,124,108.25,1.00001273887266,0.00137896539927611
"Pennsylvania",2020-08-08,24.1285714285714,98,109.375,1.00014317000021,0.0156569771637783
"Pennsylvania",2020-08-15,25.4571428571429,119,112.625,1.00008674886665,0.00976924363599906
"Pennsylvania",2020-08-22,23.1142857142857,111,111.125,1.0001862463416,0.0206927707570326
"Pennsylvania",2020-08-29,25.7,106,112.75,1.0000764356702,0.00861746313364182
"Pennsylvania",2020-09-05,21.9714285714286,98,114.5,1.00023478528727,0.0268766051606402
"Pennsylvania",2020-09-12,22.2714285714286,108,115.375,1.00022204358602,0.0256125916253227
"Pennsylvania",2020-09-19,17.0142857142857,102,117.75,1.0004453502332,0.0524166461942196
"Pennsylvania",2020-09-26,16.2428571428571,133,121.75,1.00047812225074,0.0581835651700219
"Pennsylvania",2020-10-03,16.9571428571429,124,124.75,1.00044777775324,0.0558352729241694
"Pennsylvania",2020-10-10,15.0857142857143,107,130.125,1.00052728228991,0.0685764488273726
"Pennsylvania",2020-10-17,13.6857142857143,124,138.625,1.00058676309738,0.0812923350326415
"Pennsylvania",2020-10-24,16.2857142857143,120,144,1.00047630155493,0.0685547711661757
"Pennsylvania",2020-10-31,9.84285714285714,105,150.375,1.0007500500195,0.112704237866789
"Pennsylvania",2020-11-07,9.55714285714286,127,160.75,1.0007621913753,0.1224289492902
"Pennsylvania",2020-11-14,12.4571428571429,134,169.75,1.0006389634538,0.108394785975125
"Pennsylvania",2020-11-21,6.64285714285714,157,174.5,1.00088604161864,0.154477389057616
"Pennsylvania",2020-11-28,8.17142857142857,167,176.75,1.00082107904062,0.145006658500835
"Pennsylvania",2020-12-05,5.34285714285714,175,176.25,1.00094129348432,0.165746960078426
"Pennsylvania",2020-12-12,2.85714285714286,167,173.75,1.00104694840059,0.181717036242318
"Pennsylvania",2020-12-19,-0.785714285714285,171,173.875,1.00120180765071,0.208713471820556
"Pennsylvania",2020-12-26,1.25714285714286,188,168.875,1.00111496206236,0.188079516755989
"Pennsylvania",2021-01-02,1.72857142857143,199,160.5,1.00109492184256,0.175542750139413
"Pennsylvania",2021-01-09,0.9,172,152.875,1.00113014431414,0.172575776492277
"Pennsylvania",2021-01-16,1.64285714285714,175,147.875,1.00109856548905,0.162272105158586
"Pennsylvania",2021-01-23,0.657142857142857,163,141.375,1.00114046837687,0.161050044297364
"Pennsylvania",2021-01-30,-1.75714285714286,155,135.75,1.00124310749655,0.168542326426772
"Pennsylvania",2021-02-06,-1.1,168,131.375,1.00121516917912,0.159449093283037
"Pennsylvania",2021-02-13,-4.02857142857143,131,124.5,1.00133968290275,0.166567373929076
"Pennsylvania",2021-02-20,-2.32857142857143,121,125.25,1.00126740231932,0.158541205003455
"Pennsylvania",2021-02-27,2.18571428571429,138,126.875,1.00107548928526,0.13630610730882
"Pennsylvania",2021-03-06,1.68571428571429,132,124,1.00109674366415,0.13584722477113
"Pennsylvania",2021-03-13,7.11428571428571,123,122.5,1.00086600598135,0.105993941327696
"Pennsylvania",2021-03-20,4.05714285714286,118,122.875,1.00099594118662,0.122254514998847
"Pennsylvania",2021-03-27,11.2571428571429,120,120,1.00068995247745,0.0827372125489537
"Pennsylvania",2021-04-03,7.68571428571429,113,119.5,1.00084172089809,0.100501053484198
"Pennsylvania",2021-04-10,13.1285714285714,137,118.625,1.00061043501458,0.07236867723016
"Pennsylvania",2021-04-17,11.1142857142857,134,115.375,1.00069602277238,0.0802477730853572
"Pennsylvania",2021-04-24,9.85714285714286,115,110.375,1.00074944295558,0.0826578189018829
"Pennsylvania",2021-05-01,14.5714285714286,120,109.25,1.00054913197156,0.0599597420819138
"Pennsylvania",2021-05-08,15.1857142857143,126,107.75,1.00052303379611,0.0563274303808481
"Pennsylvania",2021-05-15,12,95,105.75,1.0006583875374,0.0695786723494232
"Pennsylvania",2021-05-22,18.7857142857143,116,108.75,1.00037010003344,0.0402334882215488
"Pennsylvania",2021-05-29,18.8714285714286,106,109,1.00036645903831,0.0399294026853913
"Pennsylvania",2021-06-05,18.3,111,110.125,1.0003907325895,0.0430126199867949
"Pennsylvania",2021-06-12,23.2142857142857,94,110.75,1.00018199929592,0.0201527542361564
"Pennsylvania",2021-06-19,21.0142857142857,106,111.875,1.00027543846678,0.0308061932602268
"Pennsylvania",2021-06-26,21.7571428571429,108,112.375,1.00024388660182,0.0274000743685897
"Pennsylvania",2021-07-03,24.8142857142857,110,115.5,1.00011404901769,0.0131711593855423
"Pennsylvania",2021-07-10,24.8285714285714,119,116.75,1.00011344233957,0.0132428908404985
"Pennsylvania",2021-07-17,25.7857142857143,118,118,1.0000727957439,0.00858927251828867
"Pennsylvania",2021-07-24,23.4,115,118.625,1.00017411197323,0.0206504373355588
"Pennsylvania",2021-07-31,24.9857142857143,116,121.75,1.00010676890455,0.0129977263757088
"Pennsylvania",2021-08-07,22.7571428571429,103,123.625,1.00020141450908,0.0248948545005371
"Pennsylvania",2021-08-14,26.7285714285714,110,127.375,1.000032757429,0.00417234084413983
"Pennsylvania",2021-08-21,24.1428571428571,133,129.625,1.00014256330443,0.0184771341751565
"Pennsylvania",2021-08-28,25.9142857142857,120,129.625,1.0000673358793,0.00872782565847203
"Pennsylvania",2021-09-04,21.3,129,132.125,1.00026330301632,0.0347797534172902
"Pennsylvania",2021-09-11,20.5571428571429,123,133.875,1.00029485549375,0.0394621435962842
"Pennsylvania",2021-09-18,23.3571428571429,140,135.125,1.0001759321191,0.023768645924684
"Pennsylvania",2021-09-25,18.9714285714286,131,133.375,1.00036221122741,0.0482924303948742
"Pennsylvania",2021-10-02,16.5142857142857,133,135.75,1.00046659123327,0.0633102199228971
"Pennsylvania",2021-10-09,19.5571428571429,128,138.625,1.00033733155432,0.0467468175416396
"Pennsylvania",2021-10-16,18.8285714285714,133,140.875,1.00036827953422,0.0518622795671308
"Pennsylvania",2021-10-23,13.9857142857143,140,143.125,1.00057401691239,0.0821090386094743
"Pennsylvania",2021-10-30,13.2142857142857,143,143.375,1.00060679314472,0.0869462087600962
"Pennsylvania",2021-11-06,7.07142857142857,133,144.25,1.00086782738635,0.125075556487008
"Pennsylvania",2021-11-13,9.95714285714286,126,146.375,1.00074519351843,0.108996477790947
"Pennsylvania",2021-11-20,5.38571428571429,150,150.125,1.00093947194563,0.140905848745622
"Pennsylvania",2021-11-27,3.47142857142857,156,154,1.00102083724017,0.157048613911914
"Pennsylvania",2021-12-04,4.98571428571429,146,157.5,1.00095647310236,0.150500563880375
"Pennsylvania",2021-12-11,4.87142857142857,151,160.375,1.00096133062875,0.154025330318131
"Pennsylvania",2021-12-18,6.4,142,160.375,1.00089636316408,0.143625501830553
"Pennsylvania",2021-12-25,2.35714285714286,150,162.625,1.00106820217352,0.173531012263567
"Pennsylvania",2022-01-01,6.6,150,162,1.0008878630601,0.14370622428896
"Pennsylvania",2022-01-08,-0.285714285714286,156,159.75,1.0011805510412,0.188370647667211
"Pennsylvania",2022-01-15,-2.3,181,159.125,1.00126618756418,0.201227304639004
"Pennsylvania",2022-01-22,-3.18571428571429,184,151.875,1.0013038456588,0.197763706080329
"Pennsylvania",2022-01-29,-3.81428571428571,169,145.375,1.00133057161744,0.193174815957908
"Pennsylvania",2022-02-05,-1.7,151,142.375,1.00124067804669,0.176422653185033
"Pennsylvania",2022-02-12,1.97142857142857,160,141.625,1.00108459824952,0.153439806543253
"Pennsylvania",2022-02-19,0.614285714285714,145,139.25,1.00114229028134,0.158882431819384
"Pennsylvania",2022-02-26,3.6,132,137.375,1.00101537219976,0.139345268630019
"Pennsylvania",2022-03-05,2.62857142857143,151,133.375,1.00105666435508,0.140783847085809
"Pennsylvania",2022-03-12,6.54285714285714,123,128,1.00089029165388,0.113855966679192
"Pennsylvania",2022-03-19,9.07142857142857,132,129.125,1.00078283201822,0.101004115096807
"Pennsylvania",2022-03-26,8.38571428571429,145,127.5,1.00081197247413,0.103442497991005
"Pennsylvania",2022-04-02,4.21428571428571,145,124.625,1.00098926186296,0.123164917316152
"Pennsylvania",2022-04-09,8.48571428571429,141,121.375,1.00080772277147,0.0979582282949871
"Pennsylvania",2022-04-16,12.8142857142857,130,117.125,1.00062378865083,0.0730156993638699
"Pennsylvania",2022-04-23,8.48571428571429,100,115.875,1.00080772277147,0.0935193384443389
"Pennsylvania",2022-04-30,10.9714285714286,108,117.125,1.00070209310413,0.0821749603478632
"Pennsylvania",2022-05-07,13.2428571428571,132,118,1.00060557919104,0.0714150970458378
"Pennsylvania",2022-05-14,15.4571428571429,119,113.5,1.00051150226101,0.0580258262836767
"Pennsylvania",2022-05-21,19.1571428571429,122,113.25,1.00035432248358,0.0401128083956445
"Pennsylvania",2022-05-28,18.6428571428571,119,112.75,1.00037616838811,0.042397037334264
"Pennsylvania",2022-06-04,22.7142857142857,107,111.75,1.00020323470464,0.022706863420828
"Pennsylvania",2022-06-11,20.2714285714286,120,112.875,1.00030699132701,0.0346410115465958
"Pennsylvania",2022-06-18,23.1571428571429,110,112.5,1.00018442617696,0.0207441191489259
"Pennsylvania",2022-06-25,21.1571428571429,115,113.625,1.00026937072315,0.0305990059410598
"Pennsylvania",2022-07-02,23.8142857142857,96,113.375,1.00015651740058,0.0177423832990916
"Pennsylvania",2022-07-09,24.7714285714286,117,113.75,1.00011586905426,0.013178577932433
"Pennsylvania",2022-07-16,24.3857142857143,118,110.75,1.0001322495324,0.0146446989587951
"Pennsylvania",2022-07-23,27.0857142857143,111,109.125,1.00001759181922,0.00191967350181001
"Pennsylvania",2022-07-30,25.9714285714286,116,109.375,1.00006490928238,0.00709899196951141
"Pennsylvania",2022-08-06,25.7142857142857,117,107.875,1.0000758290149,0.00817943474372643
"Pennsylvania",2022-08-13,25.6857142857143,119,105.625,1.00007704232587,0.0081369687792556
"Pennsylvania",2022-08-20,22.6857142857143,113,106.25,1.00020444817018,0.0217181778403723
"Pennsylvania",2022-08-27,23.6428571428571,99,108,1.00016379787586,0.0176872734550301
"Pennsylvania",2022-09-03,23.8857142857143,93,111.375,1.00015348388486,0.0170916443838125
"Pennsylvania",2022-09-10,22.0142857142857,105,114.25,1.00023296503429,0.0266100559555467
"Pennsylvania",2022-09-17,20.2,113,119.375,1.00031002530833,0.0369978009278256
"Pennsylvania",2022-09-24,19.0857142857143,104,121.75,1.00035735660846,0.0434926247030713
"Pennsylvania",2022-10-01,14.7,99,124.75,1.00054366950642,0.0677859177890183
"Pennsylvania",2022-10-08,12.4,124,127.5,1.00064139144363,0.0817249913522818
"Pennsylvania",2022-10-15,13.4857142857143,127,131.875,1.00059526064425,0.0784532973004194
"Pennsylvania",2022-10-22,9.74285714285714,126,133.125,1.00075429947728,0.100340431177552
"Pennsylvania",2022-10-29,12.2142857142857,116,133.625,1.00064928245126,0.0867040721177098
"Pennsylvania",2022-11-05,13.5142857142857,146,134.5,1.00059404670457,0.0798518460382506
"Pennsylvania",2022-11-12,13.7714285714286,132,135.375,1.00058312131368,0.0788940430408384
"Pennsylvania",2022-11-19,2.82857142857143,128,137.5,1.00104816288975,0.143971491765175
"Pennsylvania",2022-11-26,3.38571428571429,121,141.25,1.00102448061701,0.144559788451723
"Pennsylvania",2022-12-03,5.6,159,141.5,1.00093036430188,0.131524183310733
"Pennsylvania",2022-12-10,4.21428571428571,137,138.875,1.00098926186296,0.137247967039363
"Pennsylvania",2022-12-17,1.07142857142857,130,138.25,1.00112285680456,0.155060842108191
"Pennsylvania",2022-12-24,-2.47142857142857,123,137.5,1.00127347611712,0.174880260268983
"Pennsylvania",2022-12-31,0.742857142857143,153,136.875,1.00113682457787,0.155426171803625
"Pennsylvania",2023-01-07,8.58571428571429,149,133.875,1.00080347308684,0.107478603335904
"Pennsylvania",2023-01-14,2.42857142857143,158,128.75,1.00106516589261,0.136994187138393
"Pennsylvania",2023-01-21,3.01428571428571,123,125.375,1.00104026873658,0.130288158151328
"Pennsylvania",2023-01-28,2.14285714285714,138,124.75,1.00107731107148,0.134249927233942
"Pennsylvania",2023-02-04,0.342857142857143,132,127.875,1.00115382908667,0.147375847918372
"Pennsylvania",2023-02-11,4.88571428571429,124,128.125,1.00096072343666,0.122974545794059
"Pennsylvania",2023-02-18,6.61428571428571,118,125.75,1.00088725591258,0.111473525462775
"Pennsylvania",2023-02-25,5.61428571428571,129,126.125,1.00092975712857,0.117156690573205
"Pennsylvania",2023-03-04,4.81428571428571,108,126,1.00096375940078,0.121316764326813
"Pennsylvania",2023-03-11,3.61428571428571,131,129,1.00101476497489,0.130771978936824
"Pennsylvania",2023-03-18,3.9,118,126.125,1.00100262055484,0.126328857570054
"Pennsylvania",2023-03-25,6.61428571428571,163,127.375,1.00088725591258,0.112914038217264
"Pennsylvania",2023-04-01,8.08571428571429,134,120,1.00082472169041,0.0988850502034974
"Pennsylvania",2023-04-08,12,105,116.625,1.0006583875374,0.0767339258889029
"Pennsylvania",2023-04-15,15.7857142857143,121,117.625,1.00049754321214,0.0584944168282809
"Pennsylvania",2023-04-22,15.0428571428571,128,116.75,1.00052910307849,0.0617401175272982
"Pennsylvania",2023-04-29,10.1285714285714,132,116.375,1.000737908811,0.0858108173224341
"Pennsylvania",2023-05-06,9.82857142857143,108,112.75,1.00075065708379,0.0845731008004921
"Pennsylvania",2023-05-13,16.8857142857143,128,113.125,1.00045081216158,0.0509751455628838
"Pennsylvania",2023-05-20,15.8571428571429,104,109.75,1.00049450866207,0.0542455007924805
"Pennsylvania",2023-05-27,17.4714285714286,107,111.125,1.00042593028493,0.0473113515755482
"Pennsylvania",2023-06-03,21.1571428571429,113,112.75,1.00026937072315,0.0303633700317227
"Pennsylvania",2023-06-10,18.3428571428571,114,114.125,1.00038891205273,0.0443673330277882
"Pennsylvania",2023-06-17,19.3714285714286,125,112.75,1.00034522016416,0.038910140943902
"Pennsylvania",2023-06-24,20.5,103,113,1.00029728264863,0.0335829556647351
"Pennsylvania",2023-07-01,22.4714285714286,111,111.75,1.0002135492087,0.0238590289949025
"Pennsylvania",2023-07-08,25.5857142857143,101,110.5,1.00008128892587,0.0089816961963832
"Pennsylvania",2023-07-15,24.9571428571429,115,114.625,1.00010798225306,0.0123761293544761
"Pennsylvania",2023-07-22,24.6285714285714,120,113.875,1.00012193586673,0.013883753896609
"Pennsylvania",2023-07-29,25.2571428571429,124,113,1.00009524216712,0.0107613399509563
"Pennsylvania",2023-08-05,22.6857142857143,103,111.625,1.00020444817018,0.0228168621311205
"Pennsylvania",2023-08-12,23.6285714285714,127,114.125,1.00016440458453,0.0187595890465032
"Pennsylvania",2023-08-19,23.5,93,115.625,1.00016986497908,0.0196373025157336
"Pennsylvania",2023-08-26,23.4285714285714,101,117.625,1.00017289854449,0.0203336756322436
"Pennsylvania",2023-09-02,21.4714285714286,134,120.875,1.00025602181671,0.0309387161090564
"Pennsylvania",2023-09-09,25.4,109,119.75,1.00008917551657,0.0106778159093425
"Pennsylvania",2023-09-16,20.1428571428571,113,121.375,1.00031245250002,0.037912076466476
"Pennsylvania",2023-09-23,16.5571428571429,113,122.875,1.00046477055845,0.0570821522658886
"Pennsylvania",2023-09-30,15.6714285714286,123,126.125,1.0005023985114,0.0633331937480209
"Pennsylvania",2023-10-07,19.1,139,125.25,1.00035674978275,0.0446669753553663
"Pennsylvania",2023-10-14,11.9285714285714,109,124.75,1.00066142258452,0.0824579278836292
"Pennsylvania",2023-10-21,12.2285714285714,127,126.875,1.00064867544847,0.0822473456904455
"Pennsylvania",2023-10-28,14.0142857142857,125,126.375,1.00057280299848,0.0723465386188773
"Pennsylvania",2023-11-04,8.22857142857143,122,125.375,1.00081865061479,0.102554364635058
"Pennsylvania",2023-11-11,9.95714285714286,125,129.125,1.00074519351843,0.0961514616208778
"Pennsylvania",2023-11-18,7.11428571428571,139,129.375,1.00086600598135,0.111942580892006
"Pennsylvania",2023-11-25,4.94285714285714,116,129.75,1.00095829467199,0.124219694619644
"Pennsylvania",2023-12-02,3.14285714285714,135,132,1.00103480359009,0.136452871970146
"Pennsylvania",2023-12-09,4.55714285714286,126,134.125,1.00097468894787,0.130602857971182
"Pennsylvania",2023-12-16,3.62857142857143,123,137.625,1.00101415775039,0.139432054298589
"Pennsylvania",2023-12-23,3.37142857142857,117,138.625,1.00102508784778,0.141957284211
"Pennsylvania",2023-12-30,6.5,152,140.125,1.00089211310307,0.124895927274523
"Pennsylvania",2024-01-06,1.08571428571429,127,136,1.00112224951448,0.152454841597985
"Pennsylvania",2024-01-13,3.67142857142857,142,135,1.00101233607909,0.136527159308353
"Pennsylvania",2024-01-20,-4.31428571428571,134,132.75,1.00135183141212,0.179213353718274
"Pennsylvania",2024-01-27,2.88571428571429,152,129.875,1.00104573391291,0.135672814276377
"Pennsylvania",2024-02-03,3.2,154,126.625,1.00103237464567,0.130589622093291
"Pennsylvania",2024-02-10,3.52857142857143,131,122.125,1.00101840832963,0.124246583501103
"Pennsylvania",2024-02-17,2.08571428571429,129,122.875,1.00107974012493,0.132529969924825
"Pennsylvania",2024-02-24,0.985714285714286,119,123.5,1.00112650055272,0.138966272677872
"Pennsylvania",2024-03-02,5,119,124.125,1.00095586591322,0.118533554294069
"Pennsylvania",2024-03-09,8.61428571428571,124,123.875,1.00080225889455,0.0993001561290052
"Pennsylvania",2024-03-16,9.98571428571429,111,124.375,1.00074397939684,0.0924636464341554
"Pennsylvania",2024-03-23,4.41428571428571,126,124.5,1.00098076097004,0.121985102542875
