"state","residence_state_code","mmwr_week","mmwr_week_code","year","week","week_end_date","icd_subchapter","icd_subchapter_code","deaths","tmean_C_weekly","n_days_weather"
"Iowa","19","2021 Week 01 ending January 09, 2021","2021/01",2021,1,2021-01-09,"Renal failure","N17-N19",40,-3.18571428571429,7
"Iowa","19","2021 Week 02 ending January 16, 2021","2021/02",2021,2,2021-01-16,"Renal failure","N17-N19",27,-0.357142857142857,7
"Iowa","19","2021 Week 03 ending January 23, 2021","2021/03",2021,3,2021-01-23,"Renal failure","N17-N19",35,-4.38571428571429,7
"Iowa","19","2021 Week 04 ending January 30, 2021","2021/04",2021,4,2021-01-30,"Renal failure","N17-N19",38,-6.05714285714286,7
"Iowa","19","2021 Week 05 ending February 06, 2021","2021/05",2021,5,2021-02-06,"Renal failure","N17-N19",28,-6.34285714285714,7
"Iowa","19","2021 Week 06 ending February 13, 2021","2021/06",2021,6,2021-02-13,"Renal failure","N17-N19",20,-19.4571428571429,7
"Iowa","19","2021 Week 07 ending February 20, 2021","2021/07",2021,7,2021-02-20,"Renal failure","N17-N19",38,-17.2142857142857,7
"Iowa","19","2021 Week 08 ending February 27, 2021","2021/08",2021,8,2021-02-27,"Renal failure","N17-N19",26,0.414285714285714,7
"Iowa","19","2021 Week 09 ending March 06, 2021","2021/09",2021,9,2021-03-06,"Renal failure","N17-N19",21,3.37142857142857,7
"Iowa","19","2021 Week 10 ending March 13, 2021","2021/10",2021,10,2021-03-13,"Renal failure","N17-N19",37,10.4428571428571,7
"Iowa","19","2021 Week 11 ending March 20, 2021","2021/11",2021,11,2021-03-20,"Renal failure","N17-N19",31,4.6,7
"Iowa","19","2021 Week 12 ending March 27, 2021","2021/12",2021,12,2021-03-27,"Renal failure","N17-N19",32,9.2,7
"Iowa","19","2021 Week 13 ending April 03, 2021","2021/13",2021,13,2021-04-03,"Renal failure","N17-N19",33,7.48571428571428,7
"Iowa","19","2021 Week 14 ending April 10, 2021","2021/14",2021,14,2021-04-10,"Renal failure","N17-N19",37,15.0714285714286,7
"Iowa","19","2021 Week 15 ending April 17, 2021","2021/15",2021,15,2021-04-17,"Renal failure","N17-N19",35,8.04285714285714,7
"Iowa","19","2021 Week 16 ending April 24, 2021","2021/16",2021,16,2021-04-24,"Renal failure","N17-N19",36,6.88571428571429,7
"Iowa","19","2021 Week 17 ending May 01, 2021","2021/17",2021,17,2021-05-01,"Renal failure","N17-N19",40,17.3571428571429,7
"Iowa","19","2021 Week 18 ending May 08, 2021","2021/18",2021,18,2021-05-08,"Renal failure","N17-N19",25,14.0571428571429,7
"Iowa","19","2021 Week 19 ending May 15, 2021","2021/19",2021,19,2021-05-15,"Renal failure","N17-N19",23,12.3714285714286,7
"Iowa","19","2021 Week 20 ending May 22, 2021","2021/20",2021,20,2021-05-22,"Renal failure","N17-N19",27,19.0857142857143,7
"Iowa","19","2021 Week 21 ending May 29, 2021","2021/21",2021,21,2021-05-29,"Renal failure","N17-N19",26,18.0714285714286,7
"Iowa","19","2021 Week 22 ending June 05, 2021","2021/22",2021,22,2021-06-05,"Renal failure","N17-N19",28,19.9857142857143,7
"Iowa","19","2021 Week 23 ending June 12, 2021","2021/23",2021,23,2021-06-12,"Renal failure","N17-N19",30,26.8428571428571,7
"Iowa","19","2021 Week 24 ending June 19, 2021","2021/24",2021,24,2021-06-19,"Renal failure","N17-N19",30,27.2285714285714,7
"Iowa","19","2021 Week 25 ending June 26, 2021","2021/25",2021,25,2021-06-26,"Renal failure","N17-N19",31,22.8571428571429,7
"Iowa","19","2021 Week 26 ending July 03, 2021","2021/26",2021,26,2021-07-03,"Renal failure","N17-N19",18,24.2714285714286,7
"Iowa","19","2021 Week 27 ending July 10, 2021","2021/27",2021,27,2021-07-10,"Renal failure","N17-N19",28,24.5857142857143,7
"Iowa","19","2021 Week 28 ending July 17, 2021","2021/28",2021,28,2021-07-17,"Renal failure","N17-N19",22,22.5,7
"Iowa","19","2021 Week 29 ending July 24, 2021","2021/29",2021,29,2021-07-24,"Renal failure","N17-N19",31,25.4142857142857,7
"Iowa","19","2021 Week 30 ending July 31, 2021","2021/30",2021,30,2021-07-31,"Renal failure","N17-N19",40,26.8857142857143,7
"Iowa","19","2021 Week 31 ending August 07, 2021","2021/31",2021,31,2021-08-07,"Renal failure","N17-N19",34,22.9285714285714,7
"Iowa","19","2021 Week 32 ending August 14, 2021","2021/32",2021,32,2021-08-14,"Renal failure","N17-N19",26,25.8857142857143,7
"Iowa","19","2021 Week 33 ending August 21, 2021","2021/33",2021,33,2021-08-21,"Renal failure","N17-N19",27,24.3,7
"Iowa","19","2021 Week 34 ending August 28, 2021","2021/34",2021,34,2021-08-28,"Renal failure","N17-N19",33,27.7714285714286,7
"Iowa","19","2021 Week 35 ending September 04, 2021","2021/35",2021,35,2021-09-04,"Renal failure","N17-N19",27,22.4,7
"Iowa","19","2021 Week 36 ending September 11, 2021","2021/36",2021,36,2021-09-11,"Renal failure","N17-N19",35,22.8142857142857,7
"Iowa","19","2021 Week 37 ending September 18, 2021","2021/37",2021,37,2021-09-18,"Renal failure","N17-N19",36,23.0428571428571,7
"Iowa","19","2021 Week 38 ending September 25, 2021","2021/38",2021,38,2021-09-25,"Renal failure","N17-N19",33,18.8,7
"Iowa","19","2021 Week 39 ending October 02, 2021","2021/39",2021,39,2021-10-02,"Renal failure","N17-N19",29,22.9,7
"Iowa","19","2021 Week 40 ending October 09, 2021","2021/40",2021,40,2021-10-09,"Renal failure","N17-N19",28,20.2857142857143,7
"Iowa","19","2021 Week 41 ending October 16, 2021","2021/41",2021,41,2021-10-16,"Renal failure","N17-N19",42,15.1,7
"Iowa","19","2021 Week 42 ending October 23, 2021","2021/42",2021,42,2021-10-23,"Renal failure","N17-N19",36,11.9285714285714,7
"Iowa","19","2021 Week 43 ending October 30, 2021","2021/43",2021,43,2021-10-30,"Renal failure","N17-N19",37,8.98571428571429,7
"Iowa","19","2021 Week 44 ending November 06, 2021","2021/44",2021,44,2021-11-06,"Renal failure","N17-N19",25,6.4,7
"Iowa","19","2021 Week 45 ending November 13, 2021","2021/45",2021,45,2021-11-13,"Renal failure","N17-N19",18,8.54285714285714,7
"Iowa","19","2021 Week 46 ending November 20, 2021","2021/46",2021,46,2021-11-20,"Renal failure","N17-N19",27,4.38571428571429,7
"Iowa","19","2021 Week 47 ending November 27, 2021","2021/47",2021,47,2021-11-27,"Renal failure","N17-N19",33,2.57142857142857,7
"Iowa","19","2021 Week 48 ending December 04, 2021","2021/48",2021,48,2021-12-04,"Renal failure","N17-N19",29,6.62857142857143,7
"Iowa","19","2021 Week 49 ending December 11, 2021","2021/49",2021,49,2021-12-11,"Renal failure","N17-N19",43,0.385714285714286,7
"Iowa","19","2021 Week 50 ending December 18, 2021","2021/50",2021,50,2021-12-18,"Renal failure","N17-N19",39,4.6,7
"Iowa","19","2021 Week 51 ending December 25, 2021","2021/51",2021,51,2021-12-25,"Renal failure","N17-N19",33,0.614285714285714,7
"Iowa","19","2021 Week 52 ending January 01, 2022","2021/52",2021,52,2022-01-01,"Renal failure","N17-N19",35,-3.8,7
"Iowa","19","2022 Week 01 ending January 08, 2022","2022/01",2022,1,2022-01-08,"Renal failure","N17-N19",40,-11.1714285714286,7
"Iowa","19","2022 Week 02 ending January 15, 2022","2022/02",2022,2,2022-01-15,"Renal failure","N17-N19",37,-3.57142857142857,7
"Iowa","19","2022 Week 03 ending January 22, 2022","2022/03",2022,3,2022-01-22,"Renal failure","N17-N19",24,-9.58571428571429,7
"Iowa","19","2022 Week 04 ending January 29, 2022","2022/04",2022,4,2022-01-29,"Renal failure","N17-N19",30,-10.3714285714286,7
"Iowa","19","2022 Week 05 ending February 05, 2022","2022/05",2022,5,2022-02-05,"Renal failure","N17-N19",39,-8.67142857142857,7
"Iowa","19","2022 Week 06 ending February 12, 2022","2022/06",2022,6,2022-02-12,"Renal failure","N17-N19",32,-1.71428571428571,7
"Iowa","19","2022 Week 07 ending February 19, 2022","2022/07",2022,7,2022-02-19,"Renal failure","N17-N19",37,-2.72857142857143,7
"Iowa","19","2022 Week 08 ending February 26, 2022","2022/08",2022,8,2022-02-26,"Renal failure","N17-N19",28,-4.54285714285714,7
"Iowa","19","2022 Week 09 ending March 05, 2022","2022/09",2022,9,2022-03-05,"Renal failure","N17-N19",38,5.38571428571429,7
"Iowa","19","2022 Week 10 ending March 12, 2022","2022/10",2022,10,2022-03-12,"Renal failure","N17-N19",31,-4.27142857142857,7
"Iowa","19","2022 Week 11 ending March 19, 2022","2022/11",2022,11,2022-03-19,"Renal failure","N17-N19",37,6.6,7
"Iowa","19","2022 Week 12 ending March 26, 2022","2022/12",2022,12,2022-03-26,"Renal failure","N17-N19",23,6.91428571428571,7
"Iowa","19","2022 Week 13 ending April 02, 2022","2022/13",2022,13,2022-04-02,"Renal failure","N17-N19",22,3.2,7
"Iowa","19","2022 Week 14 ending April 09, 2022","2022/14",2022,14,2022-04-09,"Renal failure","N17-N19",29,5.81428571428571,7
"Iowa","19","2022 Week 15 ending April 16, 2022","2022/15",2022,15,2022-04-16,"Renal failure","N17-N19",25,7.67142857142857,7
"Iowa","19","2022 Week 16 ending April 23, 2022","2022/16",2022,16,2022-04-23,"Renal failure","N17-N19",24,9.72857142857143,7
"Iowa","19","2022 Week 17 ending April 30, 2022","2022/17",2022,17,2022-04-30,"Renal failure","N17-N19",29,10.9428571428571,7
"Iowa","19","2022 Week 18 ending May 07, 2022","2022/18",2022,18,2022-05-07,"Renal failure","N17-N19",26,11.4142857142857,7
"Iowa","19","2022 Week 19 ending May 14, 2022","2022/19",2022,19,2022-05-14,"Renal failure","N17-N19",26,22.7714285714286,7
"Iowa","19","2022 Week 20 ending May 21, 2022","2022/20",2022,20,2022-05-21,"Renal failure","N17-N19",25,18.4,7
"Iowa","19","2022 Week 21 ending May 28, 2022","2022/21",2022,21,2022-05-28,"Renal failure","N17-N19",17,14.4142857142857,7
"Iowa","19","2022 Week 22 ending June 04, 2022","2022/22",2022,22,2022-06-04,"Renal failure","N17-N19",30,20.7,7
"Iowa","19","2022 Week 23 ending June 11, 2022","2022/23",2022,23,2022-06-11,"Renal failure","N17-N19",33,20,7
"Iowa","19","2022 Week 24 ending June 18, 2022","2022/24",2022,24,2022-06-18,"Renal failure","N17-N19",32,25.6714285714286,7
"Iowa","19","2022 Week 25 ending June 25, 2022","2022/25",2022,25,2022-06-25,"Renal failure","N17-N19",32,26.1428571428571,7
"Iowa","19","2022 Week 26 ending July 02, 2022","2022/26",2022,26,2022-07-02,"Renal failure","N17-N19",21,23.2571428571429,7
"Iowa","19","2022 Week 27 ending July 09, 2022","2022/27",2022,27,2022-07-09,"Renal failure","N17-N19",17,25.4,7
"Iowa","19","2022 Week 28 ending July 16, 2022","2022/28",2022,28,2022-07-16,"Renal failure","N17-N19",24,25.4142857142857,7
"Iowa","19","2022 Week 29 ending July 23, 2022","2022/29",2022,29,2022-07-23,"Renal failure","N17-N19",31,27.1571428571429,7
"Iowa","19","2022 Week 30 ending July 30, 2022","2022/30",2022,30,2022-07-30,"Renal failure","N17-N19",28,23.1,7
"Iowa","19","2022 Week 31 ending August 06, 2022","2022/31",2022,31,2022-08-06,"Renal failure","N17-N19",28,27.5,7
"Iowa","19","2022 Week 32 ending August 13, 2022","2022/32",2022,32,2022-08-13,"Renal failure","N17-N19",29,24.6428571428571,7
"Iowa","19","2022 Week 33 ending August 20, 2022","2022/33",2022,33,2022-08-20,"Renal failure","N17-N19",31,21.5571428571429,7
"Iowa","19","2022 Week 34 ending August 27, 2022","2022/34",2022,34,2022-08-27,"Renal failure","N17-N19",30,23.1,7
"Iowa","19","2022 Week 35 ending September 03, 2022","2022/35",2022,35,2022-09-03,"Renal failure","N17-N19",31,23.6,7
"Iowa","19","2022 Week 36 ending September 10, 2022","2022/36",2022,36,2022-09-10,"Renal failure","N17-N19",18,21.3428571428571,7
"Iowa","19","2022 Week 37 ending September 17, 2022","2022/37",2022,37,2022-09-17,"Renal failure","N17-N19",23,20.4571428571429,7
"Iowa","19","2022 Week 38 ending September 24, 2022","2022/38",2022,38,2022-09-24,"Renal failure","N17-N19",29,20.1428571428571,7
"Iowa","19","2022 Week 39 ending October 01, 2022","2022/39",2022,39,2022-10-01,"Renal failure","N17-N19",32,14.6571428571429,7
"Iowa","19","2022 Week 40 ending October 08, 2022","2022/40",2022,40,2022-10-08,"Renal failure","N17-N19",21,14.7285714285714,7
"Iowa","19","2022 Week 41 ending October 15, 2022","2022/41",2022,41,2022-10-15,"Renal failure","N17-N19",27,13.3857142857143,7
"Iowa","19","2022 Week 42 ending October 22, 2022","2022/42",2022,42,2022-10-22,"Renal failure","N17-N19",24,8.81428571428571,7
"Iowa","19","2022 Week 43 ending October 29, 2022","2022/43",2022,43,2022-10-29,"Renal failure","N17-N19",25,11.8,7
"Iowa","19","2022 Week 44 ending November 05, 2022","2022/44",2022,44,2022-11-05,"Renal failure","N17-N19",35,12.5714285714286,7
"Iowa","19","2022 Week 45 ending November 12, 2022","2022/45",2022,45,2022-11-12,"Renal failure","N17-N19",17,7.28571428571429,7
"Iowa","19","2022 Week 46 ending November 19, 2022","2022/46",2022,46,2022-11-19,"Renal failure","N17-N19",24,-3.54285714285714,7
"Iowa","19","2022 Week 47 ending November 26, 2022","2022/47",2022,47,2022-11-26,"Renal failure","N17-N19",29,3.57142857142857,7
"Iowa","19","2022 Week 48 ending December 03, 2022","2022/48",2022,48,2022-12-03,"Renal failure","N17-N19",26,0.0571428571428569,7
"Iowa","19","2022 Week 49 ending December 10, 2022","2022/49",2022,49,2022-12-10,"Renal failure","N17-N19",33,0.428571428571429,7
"Iowa","19","2022 Week 50 ending December 17, 2022","2022/50",2022,50,2022-12-17,"Renal failure","N17-N19",35,-1.9,7
"Iowa","19","2022 Week 51 ending December 24, 2022","2022/51",2022,51,2022-12-24,"Renal failure","N17-N19",37,-13.8714285714286,7
"Iowa","19","2022 Week 52 ending December 31, 2022","2022/52",2022,52,2022-12-31,"Renal failure","N17-N19",38,-3.55714285714286,7
"Iowa","19","2023 Week 01 ending January 07, 2023","2023/01",2023,1,2023-01-07,"Renal failure","N17-N19",23,-0.728571428571429,7
"Iowa","19","2023 Week 02 ending January 14, 2023","2023/02",2023,2,2023-01-14,"Renal failure","N17-N19",30,-1.14285714285714,7
"Iowa","19","2023 Week 03 ending January 21, 2023","2023/03",2023,3,2023-01-21,"Renal failure","N17-N19",35,0.642857142857143,7
"Iowa","19","2023 Week 04 ending January 28, 2023","2023/04",2023,4,2023-01-28,"Renal failure","N17-N19",25,-5.97142857142857,7
"Iowa","19","2023 Week 05 ending February 04, 2023","2023/05",2023,5,2023-02-04,"Renal failure","N17-N19",24,-11.7428571428571,7
"Iowa","19","2023 Week 06 ending February 11, 2023","2023/06",2023,6,2023-02-11,"Renal failure","N17-N19",31,0.771428571428571,7
"Iowa","19","2023 Week 07 ending February 18, 2023","2023/07",2023,7,2023-02-18,"Renal failure","N17-N19",46,-0.142857142857143,7
"Iowa","19","2023 Week 08 ending February 25, 2023","2023/08",2023,8,2023-02-25,"Renal failure","N17-N19",27,-2.12857142857143,7
"Iowa","19","2023 Week 09 ending March 04, 2023","2023/09",2023,9,2023-03-04,"Renal failure","N17-N19",18,3.07142857142857,7
"Iowa","19","2023 Week 10 ending March 11, 2023","2023/10",2023,10,2023-03-11,"Renal failure","N17-N19",30,2.17142857142857,7
"Iowa","19","2023 Week 11 ending March 18, 2023","2023/11",2023,11,2023-03-18,"Renal failure","N17-N19",38,-1.65714285714286,7
"Iowa","19","2023 Week 12 ending March 25, 2023","2023/12",2023,12,2023-03-25,"Renal failure","N17-N19",24,4.31428571428571,7
"Iowa","19","2023 Week 13 ending April 01, 2023","2023/13",2023,13,2023-04-01,"Renal failure","N17-N19",25,4.81428571428571,7
"Iowa","19","2023 Week 14 ending April 08, 2023","2023/14",2023,14,2023-04-08,"Renal failure","N17-N19",27,8.84285714285714,7
"Iowa","19","2023 Week 15 ending April 15, 2023","2023/15",2023,15,2023-04-15,"Renal failure","N17-N19",29,16.7428571428571,7
"Iowa","19","2023 Week 16 ending April 22, 2023","2023/16",2023,16,2023-04-22,"Renal failure","N17-N19",25,8.62857142857143,7
"Iowa","19","2023 Week 17 ending April 29, 2023","2023/17",2023,17,2023-04-29,"Renal failure","N17-N19",26,9.67142857142857,7
"Iowa","19","2023 Week 18 ending May 06, 2023","2023/18",2023,18,2023-05-06,"Renal failure","N17-N19",28,13.5142857142857,7
"Iowa","19","2023 Week 19 ending May 13, 2023","2023/19",2023,19,2023-05-13,"Renal failure","N17-N19",35,20.3714285714286,7
"Iowa","19","2023 Week 20 ending May 20, 2023","2023/20",2023,20,2023-05-20,"Renal failure","N17-N19",28,16.6714285714286,7
"Iowa","19","2023 Week 21 ending May 27, 2023","2023/21",2023,21,2023-05-27,"Renal failure","N17-N19",21,19.5571428571429,7
"Iowa","19","2023 Week 22 ending June 03, 2023","2023/22",2023,22,2023-06-03,"Renal failure","N17-N19",33,23.5,7
"Iowa","19","2023 Week 23 ending June 10, 2023","2023/23",2023,23,2023-06-10,"Renal failure","N17-N19",25,22.5142857142857,7
"Iowa","19","2023 Week 24 ending June 17, 2023","2023/24",2023,24,2023-06-17,"Renal failure","N17-N19",22,21.2857142857143,7
"Iowa","19","2023 Week 25 ending June 24, 2023","2023/25",2023,25,2023-06-24,"Renal failure","N17-N19",24,24.6142857142857,7
"Iowa","19","2023 Week 26 ending July 01, 2023","2023/26",2023,26,2023-07-01,"Renal failure","N17-N19",21,23.4857142857143,7
"Iowa","19","2023 Week 27 ending July 08, 2023","2023/27",2023,27,2023-07-08,"Renal failure","N17-N19",19,22.0285714285714,7
"Iowa","19","2023 Week 28 ending July 15, 2023","2023/28",2023,28,2023-07-15,"Renal failure","N17-N19",26,23.9,7
"Iowa","19","2023 Week 29 ending July 22, 2023","2023/29",2023,29,2023-07-22,"Renal failure","N17-N19",19,22.6428571428571,7
"Iowa","19","2023 Week 30 ending July 29, 2023","2023/30",2023,30,2023-07-29,"Renal failure","N17-N19",40,27.1285714285714,7
"Iowa","19","2023 Week 31 ending August 05, 2023","2023/31",2023,31,2023-08-05,"Renal failure","N17-N19",22,24.1857142857143,7
"Iowa","19","2023 Week 32 ending August 12, 2023","2023/32",2023,32,2023-08-12,"Renal failure","N17-N19",26,22.9,7
"Iowa","19","2023 Week 33 ending August 19, 2023","2023/33",2023,33,2023-08-19,"Renal failure","N17-N19",26,21.7428571428571,7
"Iowa","19","2023 Week 34 ending August 26, 2023","2023/34",2023,34,2023-08-26,"Renal failure","N17-N19",21,29.0428571428571,7
"Iowa","19","2023 Week 35 ending September 02, 2023","2023/35",2023,35,2023-09-02,"Renal failure","N17-N19",25,22.7571428571429,7
"Iowa","19","2023 Week 36 ending September 09, 2023","2023/36",2023,36,2023-09-09,"Renal failure","N17-N19",29,23.8,7
"Iowa","19","2023 Week 37 ending September 16, 2023","2023/37",2023,37,2023-09-16,"Renal failure","N17-N19",23,18.8142857142857,7
"Iowa","19","2023 Week 38 ending September 23, 2023","2023/38",2023,38,2023-09-23,"Renal failure","N17-N19",24,20.1285714285714,7
"Iowa","19","2023 Week 39 ending September 30, 2023","2023/39",2023,39,2023-09-30,"Renal failure","N17-N19",19,20.9,7
"Iowa","19","2023 Week 40 ending October 07, 2023","2023/40",2023,40,2023-10-07,"Renal failure","N17-N19",22,19.2857142857143,7
"Iowa","19","2023 Week 41 ending October 14, 2023","2023/41",2023,41,2023-10-14,"Renal failure","N17-N19",31,12.9285714285714,7
"Iowa","19","2023 Week 42 ending October 21, 2023","2023/42",2023,42,2023-10-21,"Renal failure","N17-N19",23,12.8857142857143,7
"Iowa","19","2023 Week 43 ending October 28, 2023","2023/43",2023,43,2023-10-28,"Renal failure","N17-N19",27,13.6714285714286,7
"Iowa","19","2023 Week 44 ending November 04, 2023","2023/44",2023,44,2023-11-04,"Renal failure","N17-N19",38,3.27142857142857,7
"Iowa","19","2023 Week 45 ending November 11, 2023","2023/45",2023,45,2023-11-11,"Renal failure","N17-N19",29,9.35714285714286,7
"Iowa","19","2023 Week 46 ending November 18, 2023","2023/46",2023,46,2023-11-18,"Renal failure","N17-N19",34,9.61428571428571,7
"Iowa","19","2023 Week 47 ending November 25, 2023","2023/47",2023,47,2023-11-25,"Renal failure","N17-N19",30,3.07142857142857,7
"Iowa","19","2023 Week 48 ending December 02, 2023","2023/48",2023,48,2023-12-02,"Renal failure","N17-N19",27,-0.571428571428571,7
