"Notes","State","State Code","Year","Year Code","Month","Month Code","Weekday","Weekday Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"Alabama","01","2010","2010","Nov., 2010","2010/11","Friday","6","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Nov., 2010","2010/11","Saturday","7","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Dec., 2010","2010/12","Sunday","1","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Dec., 2010","2010/12","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Dec., 2010","2010/12","Tuesday","3","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Dec., 2010","2010/12","Wednesday","4","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Dec., 2010","2010/12","Thursday","5","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Dec., 2010","2010/12","Friday","6","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Dec., 2010","2010/12","Saturday","7","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Jan., 2011","2011/01","Sunday","1","Renal failure","N17-N19",41,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Jan., 2011","2011/01","Monday","2","Renal failure","N17-N19",29,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Jan., 2011","2011/01","Tuesday","3","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Jan., 2011","2011/01","Wednesday","4","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Jan., 2011","2011/01","Thursday","5","Renal failure","N17-N19",34,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Jan., 2011","2011/01","Friday","6","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Jan., 2011","2011/01","Saturday","7","Renal failure","N17-N19",31,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Feb., 2011","2011/02","Sunday","1","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Feb., 2011","2011/02","Monday","2","Renal failure","N17-N19",28,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Feb., 2011","2011/02","Tuesday","3","Renal failure","N17-N19",28,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Feb., 2011","2011/02","Wednesday","4","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Feb., 2011","2011/02","Thursday","5","Renal failure","N17-N19",31,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Feb., 2011","2011/02","Friday","6","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Feb., 2011","2011/02","Saturday","7","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Mar., 2011","2011/03","Sunday","1","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Mar., 2011","2011/03","Monday","2","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Mar., 2011","2011/03","Tuesday","3","Renal failure","N17-N19",26,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Mar., 2011","2011/03","Wednesday","4","Renal failure","N17-N19",21,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Mar., 2011","2011/03","Thursday","5","Renal failure","N17-N19",29,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Mar., 2011","2011/03","Friday","6","Renal failure","N17-N19",31,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Mar., 2011","2011/03","Saturday","7","Renal failure","N17-N19",31,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Apr., 2011","2011/04","Sunday","1","Renal failure","N17-N19",25,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Apr., 2011","2011/04","Monday","2","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Apr., 2011","2011/04","Tuesday","3","Renal failure","N17-N19",29,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Apr., 2011","2011/04","Wednesday","4","Renal failure","N17-N19",25,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Apr., 2011","2011/04","Thursday","5","Renal failure","N17-N19",38,Not Applicable,Not Applicable
